CNPJ_Fundo_Classe;Data_Referencia;Versao;Classe;Nome_Imovel;Endereco;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Vacancia;Percentual_Inadimplencia;Percentual_Receitas_FII;Percentual_Locado;Percentual_Vendido;Percentual_Conclusao_Obras_Realizado;Percentual_Conclusao_Obras_Previsto;Custo_Construcao_Realizado;Custo_Construcao_Previsto;Percentual_Imovel_Total_Investido
35.765.907/0001-26;2026-03-31;1;Imóveis para renda acabados;GOLGI DUQUE DE CAXIAS;Est.  Rio Douro, s/n - Fazenda Penha Caixão - Duque de Caxias - (CEP 25245-810);61045.52;8;GALPÃO LOGÍSTICO;0;0;0;;;;;;;
35.765.907/0001-26;2026-03-31;1;Imóveis para renda acabados;GOLGI BRASÍLIA;Rodovia DF 290 Km 1,2 - Lotes 13 e 17 - Santa Maria - Distrito Federal;37980.24;3;GALPÃO LOGÍSTICO;0;0;0;;;;;;;
35.765.907/0001-26;2026-03-31;1;Imóveis para renda acabados;GOLGI GRAVAT;Estrada Henrique Closs, nº 455, Galpão 01-B, Distrito do Ipiranga, Gravataí/RS;150644.61;1;GALPÃO LOGÍSTICO;0;0;0;;;;;;;
35.765.907/0001-26;2026-03-31;1;Imóveis para renda acabados;GOLGI RODOANEL DUTRA;Estrada Adilia Barbosa Neves, s/n - Portão - Arujá/SP - (CEP 07413-000);66469.99;7;GALPÃO LOGÍSTICO;0;0;0;;;;;;;
35.765.907/0001-26;2026-03-31;1;Imóveis para renda acabados;GOLGI CRYSTAL REGIS;Rodovia Regis Bittencourt km 288, Itapecerica da Serra -SP;425800;1;GALPÃO LOGÍSTICO;0;0;0;;;;;;;
35.819.314/0001-03;2026-03-31;1;Imóveis para venda acabados;SULAM SEG;Alameda Ribeiro da Silva, Campos Elíseos, São Paulo;2436;1;Conjunto de apartamentos residenciais para venda;;;;;;;;;;0
35.819.314/0001-03;2026-03-31;1;Imóveis para venda acabados;CDHU;Alameda das Angélicas, Guarulhos, São Paulo;13259.72;2;Imóvel Industrial Lote 26;;;;;;;;;;0
35.819.314/0001-03;2026-03-31;1;Imóveis para venda acabados;RUA FABIA;Rua Fábia, 442, Vila Romana, São Paulo- SP;3325.65;1;Prédio comercial;;;;;;;;;;0
35.880.201/0001-05;2026-03-31;1;Imóveis para venda acabados;SENADOR DANTAS - WTORRE/BB;R. Sen. Dantas Rio de Janeiro RJ;9562.56;156;156 Unidades Matrículas diversas;;;;;;;;;;0
35.880.201/0001-05;2026-03-31;1;Imóveis para venda acabados;LNC;Rodovia Dom Pedro I, Ponte Alta, Atibaia, SP;14955.38;10;10 Galpões Logísticos para venda;;;;;;;;;;0
35.880.201/0001-05;2026-03-31;1;Imóveis para venda acabados;YUNI;Avenida Ordem e Progresso, Várzea da Barra Funda São Paulo SP;6796.16;20;Edifício com 20 unidades para venda;;;;;;;;;;0
35.880.201/0001-05;2026-03-31;1;Imóveis para venda acabados;WTORRE;Avenida das Nações Unidas, 15.187, São Paulo - SP;8425;1;1 edifício empreendimento misto;;;;;;;;;;0
35.880.201/0001-05;2026-03-31;1;Imóveis para venda acabados;ED CAPEMI;Avenida Antônio Carlos Magalhães, Pituba, Salvador Bahia;23913;16;Edifício com 16 unidades para venda em  diferentes andares;;;;;;;;;;0
35.880.201/0001-05;2026-03-31;1;Imóveis para venda acabados;EDIF J MARIO;Rua General Jardim, Vila Buarque, São Paulo, SP;4565.65;1;Edifício com 1 unidades para venda;;;;;;;;;;0
36.098.375/0001-83;2026-03-31;1;Imóveis para renda acabados;Fábrica Pouso Alegre;Avenida dos Alecrins, 430, Distrito Industrial, Pouso Alegre, Minas Gerais, Brasil;18713.63;1;Fração de 65,3200% do imóvel onde está edificada a fábrica da qual o BTSP I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII detem 65,3200%. Imóvel objeto da matrícula N.º 109.343 do Livro 02, registrada perante o Cartório de Registro de Imóveis da Comarca de Pouso Alegre, Minas Gerais. Imóvel locado na modalidade Built-to-Suit, sujeito ao Art. 54-A da Lei Federal nº 8.245/91.;0;0;1;;;;;;;
36.200.654/0001-06;2026-03-31;1;Imóveis para renda acabados;Extrema Business Park - Bloco 3;Estrada Municipal Vargem do João Pinto - Bairro Ponte Nova - MG;30000;1;n/a;0;0;1;;;;;;;
36.258.924/0001-30;2026-03-31;1;Imóveis para renda acabados;IMOVEL URBANO LBV 4 - Nº82.480;URBANO LBV 4;0.2451;1;URBANO LBV 4 - MATRICULA - Nº 82.480;0;0;0;;;;;;;
36.258.924/0001-30;2026-03-31;1;Imóveis para renda acabados;Matricula nº 72533/DF;IMÓVEL URBANO LBV;0.3067;1;URBANO LBV 3 - Matrícula nº 72.533/DF;0;0;0;;;;;;;
36.258.924/0001-30;2026-03-31;1;Imóveis para renda acabados;Matricula n° 56.262/ DF;IMÓVEL URBANO LBV;0.2626;1;URBANO LBV - MATRICULA - Nº56282/DF;0;0;0;;;;;;;
36.312.025/0001-78;2026-03-31;1;Imóveis para renda acabados;LOTEAMENTO ALPHAVILE- LOTE 14;Localizado no Loteamento Alphaville, Lote 14, município de Juiz de Fora, estado de Minas Gerais;489.91;1;Matrícula 64.069;0;0;0;;;;;;;
36.312.025/0001-78;2026-03-31;1;Imóveis para renda acabados;LOTEAMENTO ALPHAVILE- LOTE 15;Localizado no Loteamento Alphaville, Lote 15, município de Juiz de Fora, estado de Minas Gerais;489.78;1;Matrícula 64.070;0;0;0;;;;;;;
36.312.025/0001-78;2026-03-31;1;Imóveis para renda acabados;RUA HALFELD 822;Rua Halfeld, Nº 822, município de Juiz de Fora, estado de Minas Gerais;169;1;Matrícula 23.892;0;0;0;;;;;;;
36.312.025/0001-78;2026-03-31;1;Imóveis para renda acabados;HALFELD 770;Rua Halfeld, nº 770, Centro, na cidade de Juiz de Fora, Estado de Minas Gerais.;0;1;Matrícula 68.714;0;0;0;;;;;;;
36.312.025/0001-78;2026-03-31;1;Imóveis para renda acabados;GRAND HYATT - LUXOR;Avenida Lúcio Costa 9600, município do Rio deJaneiro, estado do Rio de Janeiro, região sudeste doBrasil.;383;3;Matrículas: , 387.139, 387.140 e 387.142;0;0;0;;;;;;;
36.312.025/0001-78;2026-03-31;1;Imóveis para renda acabados;ECV - VISCONDE 616;Rua Visconde de Pirajá, n.º 616, município de Juiz de Fora, estado de Minas Gerais;895.65;1;NA;0;0;0;;;;;;;
36.312.025/0001-78;2026-03-31;1;Imóveis para renda acabados;RUI BARBOSA 160;Avenida Rui Barbosa, 160, bairro MarianoProcópio, município de de Juiz de Fora, estado deMinas Gerais, região sudeste do Brasil.;2203.9;1;Matrícula nº 21.573, Livro 2 - Registro de Imóveis- 3º Ofício - Zona A;0;0;0;;;;;;;
36.312.025/0001-78;2026-03-31;1;Imóveis para renda acabados;RUA HALFELD 781;Rua Halfeld, 781, centro de Juiz de Fora, estado deMinas Gerais - MG;910;3;JUIZ DE FORA - MG [MT. 29652];0;0;0;;;;;;;
36.312.025/0001-78;2026-03-31;1;Imóveis para renda acabados;LOJA COMERCIAL RUA SÃO JOÃO, 232;Rua Barão de São João Nepomuceno, Centro, município de Juiz de Fora, estado de Minas Gerais;0;1;Matrícula 6.811;0;0;0;;;;;;;
36.312.025/0001-78;2026-03-31;1;Imóveis para renda acabados;LOJA SAMPAIO;Rua do Sampaio, Centro, município de Juiz de Fora, estado de Minas Gerais;650;1;NA;0;0;0;;;;;;;
36.312.025/0001-78;2026-03-31;1;Imóveis para renda acabados;LOTEAMENTO ALPHAVILE- LOTE 16;Localizado no Loteamento Alphaville, Lote 16, município de Juiz de Fora, estado de Minas Gerais;482.74;1;Matrícula 64.071;0;0;0;;;;;;;
36.312.025/0001-78;2026-03-31;1;Imóveis para renda acabados;REI ALBERTO;Rua Rei Alberto nº 55, apartamento 1201  bairro Centro, Juiz de Fora - MG;396.43;1;Matrícula 82020;0;0;0;;;;;;;
36.312.025/0001-78;2026-03-31;1;Imóveis para renda acabados;LOTEAMENTO ALPHAVILE- LOTE 13;Localizado no Loteamento Alphaville, Lote 13, município de Juiz de Fora, estado de Minas Gerais;489.48;1;Matrícula 64068;0;0;0;;;;;;;
36.312.025/0001-78;2026-03-31;1;Imóveis para renda acabados;OI - RIO BRANCO 2288;Rua Barão do Rio Branco 2288, centro de Juiz deFora, estado de Minas Gerais - MG.;412;1;MAT. 59,392;0;0;0;;;;;;;
36.368.925/0001-37;2026-03-31;1;Imóveis para renda acabados;ASSAÍ - PAULO AFONSO;Avenida do Aeroporto, 13, Jardim Bahia - Paulo Afonso/BA;24377;1;Direito de propriedade;0;0;0;;;;;;;
36.368.925/0001-37;2026-03-31;1;Imóveis para renda acabados;PÃO DE AÇUCAR - ARACAJU;Rua José Seabra Batista, 30, Jardins - Aracaju/SE;5706.24;1;Direito de propriedade;0;0;0;;;;;;;
36.368.925/0001-37;2026-03-31;1;Imóveis para renda acabados;ASSAÍ - CAMPINA GRANDE;Avenida Assis Chateaubriand, 1110, Liberdade - Campina Grande/PB;34833;1;Direito de propriedade;0;0;0;;;;;;;
36.368.925/0001-37;2026-03-31;1;Imóveis para renda acabados;ASSAÍ - GOIANIA  JD. EUROPA;Avenida Milão, Quadra 50/51 - Lotes 1, 1/15 e 1/19, Jardim Europa - Goiânia/GO;15782;1;Direito de propriedade;0;0;0;;;;;;;
36.368.925/0001-37;2026-03-31;1;Imóveis para renda acabados;EXTRA ARARUAMA;Rua México, 160, Centro - Araruama/RJ;4826.36;1;Direito de propriedade;0;0;0;;;;;;;
36.368.925/0001-37;2026-03-31;1;Imóveis para renda acabados;ASSAÍ - SANTO ANDRÉ;Avenida Capitão Mário Toledo de Camargo, 5855, Vila Luzita - Santo André/SP;9823.53;1;Direito de propriedade;0;0;0;;;;;;;
36.368.925/0001-37;2026-03-31;1;Imóveis para renda acabados;ASSAÍ - GOIANIA INDEPENDENCIA;Avenida Independência, s/nº, Setor Central - Goiânia/GO;21647;1;Direito de propriedade;0;0;0;;;;;;;
36.368.925/0001-37;2026-03-31;1;Imóveis para renda acabados;PÃO DE AÇUCAR - GOIANIA;Avenida T-63 e Rua T-15, s/nº, Setor Bueno - Goiânia/GO;5625;1;Direito de propriedade;0;0;0;;;;;;;
36.368.925/0001-37;2026-03-31;1;Imóveis para renda acabados;EXTRA -  RECIFE;ua Benfica, 715, Madalena - Recife/PE;30542;1;Direito de propriedade;0;0;0;;;;;;;
36.368.925/0001-37;2026-03-31;1;Imóveis para renda acabados;ASSAÍ - JEQUIÉ;Avenida Cesar Borges, s/nº, São Judas Tadeu - Jequié/BA;22700;1;Direito de propriedade;0;0;0;;;;;;;
36.368.925/0001-37;2026-03-31;1;Imóveis para renda acabados;PÃO DE AÇUCAR - GOIANIA;Avenida República do Líbano, Quadra 56 - Setor 56, Setor Oeste - Goiânia/GO;4307.2;1;Direito de propriedade;0;0;0;;;;;;;
36.368.925/0001-37;2026-03-31;1;Imóveis para renda acabados;EXTRA RIO DAS OSTRAS;Rodovia Amaral Peixoto, s/nº, Jardim Campomar - Rio das Ostras/RJ;9600;1;Direito de propriedade;0;0;0;;;;;;;
36.420.742/0001-13;2026-03-31;1;Imóveis para renda acabados;Pinheiros Corporate;Rua Henrique Schaumann, 270, Jardim Paulista - São Paulo/SP;14145.27;17;Imóvel urbano, comercial, escritório (prédio), acabado e para renda composto de 2 subsolos, térreo, mezanino e 15 pavimentos superiores registrado no 13º Oficial de Registro de imóveis de São Paulo.;0;0;0;;;;;;;
36.420.742/0001-13;2026-03-31;1;Imóveis para renda acabados;Condomínio São Luiz;Av. Presidente Juscelino Kubitscheck, 1830 - Vila Nova Conceição- São Paulo/SP;10804.29;17;Imóvel urbano, comercial, escritório (prédio), acabado e para renda com 17 conjuntos e 177 vagas de garagem em um complexo comercial formado por 4 torres compostas por andar térreo, 15 pavimentos superiores, mais dois subsolos registrado no 4º Cartório de Registro de Imóveis de São Paulo.;0;0;0;;;;;;;
36.420.742/0001-13;2026-03-31;1;Imóveis para renda acabados;Edifício Berrini 500;Praça Professor José Lannes, 40 - Cidade das Monções - São Paulo/ SP;13255.82;17;Imóvel urbano comercial, escritório (prédio), acabado e para renda, multiusuário, composto por 3 subsolos, térreo e 16 pavimentos tipo e cobertura duplex registrado no 15º Oficial de Registro de Imóveis de São Paulo.;0.0588;0;0;;;;;;;
36.420.742/0001-13;2026-03-31;1;Imóveis para renda acabados;Thera  Corporate;Av. Engenheiro Luís Carlos Berrini, 105 - Cidade Monções - São Paulo/SP;21047.68;20;Imóvel urbano comercial, acabado e para renda, multiuso, composto por 4 níveis de subsolos, 12 elevadores e 15 pavimentps a partir de 1.032m². Registrado no 15º Oficial de Registro de Imóveis;0.15;0;0;;;;;;;
36.445.551/0001-06;2026-03-31;1;Imóveis para venda acabados;VM CONNECTION - 36;Rua José Augusto Penteado nº 108, na Cidade de São Paulo/SP;995.27;1;Direito de propriedade;;;;;;;;;;0
36.445.551/0001-06;2026-03-31;1;Imóveis para venda acabados;VM CONNECTION - 31;Rua José Augusto Penteado nº 108, na Cidade de São Paulo/SP;995.27;1;Direito de propriedade;;;;;;;;;;0
36.445.551/0001-06;2026-03-31;1;Imóveis para venda acabados;VM CONNECTION - 62;Rua José Augusto Penteado nº 108, na Cidade de São Paulo/SP;995.27;1;Direito de propriedade;;;;;;;;;;0
36.445.551/0001-06;2026-03-31;1;Imóveis para venda acabados;VM CONNECTION - 82;Rua José Augusto Penteado nº 108, na Cidade de São Paulo/SP;995.27;1;Direito de propriedade;;;;;;;;;;0
36.445.551/0001-06;2026-03-31;1;Imóveis para renda acabados;ACARAÚ 62;Rua Acaraú,  51 , Bela Vista - SP;131.3;1;Direito de propriedade;0;0;0;;;;;;;
36.445.551/0001-06;2026-03-31;1;Imóveis para venda acabados;VM CONNECTION - 81;Rua José Augusto Penteado nº 108, na Cidade de São Paulo/SP;995.27;1;Direito de propriedade;;;;;;;;;;0
36.445.551/0001-06;2026-03-31;1;Imóveis para venda acabados;VM CONNECTION - 44;Rua José Augusto Penteado nº 108, na Cidade de São Paulo/SP;995.27;1;Direito de propriedade;;;;;;;;;;0
36.445.551/0001-06;2026-03-31;1;Imóveis para venda acabados;VM CONNECTION - 41;Rua José Augusto Penteado nº 108, na Cidade de São Paulo/SP;995.27;1;Direito de propriedade;;;;;;;;;;0
36.445.551/0001-06;2026-03-31;1;Imóveis para venda acabados;VM CONNECTION - 85;Rua José Augusto Penteado nº 108, na Cidade de São Paulo/SP;995.27;1;Direito de propriedade;;;;;;;;;;0
36.445.551/0001-06;2026-03-31;1;Imóveis para venda acabados;VM CONNECTION - 52;Rua José Augusto Penteado nº 108, na Cidade de São Paulo/SP;995.27;1;Direito de propriedade;;;;;;;;;;0
36.445.551/0001-06;2026-03-31;1;Imóveis para venda acabados;VM CONNECTION - 92;Rua José Augusto Penteado nº 108, na Cidade de São Paulo/SP;995.27;1;Direito de propriedade;;;;;;;;;;0
36.445.587/0001-90;2026-03-31;1;Imóveis para renda acabados;FACAMP;Rua Candido Benício, 1671, Jacarepaguá, Rio de Janeiro - RJ;402;1;Direito de propriedade.;0;0;0;;;;;;;
36.501.128/0001-86;2026-03-31;1;Imóveis para renda acabados;FAZENDA CHAPADAO DA SERRA - MA;Sambaíba - MA;3763747.6;1;N/A;0;0;0.0632;;;;;;;
36.501.128/0001-86;2026-03-31;1;Imóveis para renda acabados;FAZENDAS SAN PEDRO (GLEBAS: SP, CN, BO E RN) - MT;Canarana - MT;12939909.8;1;N/A;0;0;0;;;;;;;
36.501.128/0001-86;2026-03-31;1;Imóveis para renda acabados;FAZENDA NASARÉ SUL - MA;Riachão - MA;2353019.6;1;N/A;0;0;0.0056;;;;;;;
36.501.128/0001-86;2026-03-31;1;Imóveis para renda acabados;FAZ. RIO BALSAS - MA;Balsas - MA;5596873;1;N/A;0;0;0.0052;;;;;;;
36.501.128/0001-86;2026-03-31;1;Imóveis para renda acabados;FAZ. PARANATINGA 1 - MT;Zona rural de Sorriso/MT;82350000;1;N/A;0;0;0.240666;;;;;;;
36.501.128/0001-86;2026-03-31;1;Imóveis para renda acabados;FAZ. ROMA;Tupiratins - TO;76760970;1;N/A;0;0;0;;;;;;;
36.501.128/0001-86;2026-03-31;1;Imóveis para renda acabados;FAZ. SÃO FRANCISCO - MA;Zona rural de Buriticupu/MA;15270000;1;N/A;0;0;0.0093;;;;;;;
36.501.128/0001-86;2026-03-31;1;Imóveis para renda acabados;FAZ. STO ANTÔNIO DO OURO - BA;Zona rural de Formosa do Rio Preto/BA;72230000;1;N/A;0;0;0.057852;;;;;;;
36.501.128/0001-86;2026-03-31;1;Imóveis para renda acabados;FAZ. SANTA CLARA - PI;Zona rural de Bom Jesus/PI;122720000;1;N/A;0;0;0.074545;;;;;;;
36.501.128/0001-86;2026-03-31;1;Imóveis para renda acabados;FAZENDA JORDÃOZINHO - PR;Guarapuava - PR;873462.4;1;N/A;0;0;0.0631;;;;;;;
36.501.128/0001-86;2026-03-31;1;Imóveis para renda acabados;FAZ. BURITI - MT;Zona rural de São Jose do Xingú/MT;33540000;1;N/A;0;0;0.038432;;;;;;;
36.501.128/0001-86;2026-03-31;1;Imóveis para renda acabados;FAZENDA BOM JARDIM - GO;Montividiu - GO;969681.2;1;N/A;0;0;0.0463;;;;;;;
36.501.128/0001-86;2026-03-31;1;Imóveis para renda acabados;FAZENDA MIRAI - MA;Alto Parnaíba - MA;544883.3;1;N/A;0;0;0;;;;;;;
36.501.128/0001-86;2026-03-31;1;Imóveis para renda acabados;FAZ. VALE DO RIO CELESTE - MT;Zona rural de Nova Ubiratã/MT;20840000;1;N/A;0;0;0.044739;;;;;;;
36.501.128/0001-86;2026-03-31;1;Imóveis para renda acabados;FAZ. SÃO MARTINHO 1, 2, 3 e 4 - MT;Zona rural de Sorriso/MT;33740000;1;N/A;0;0;0.072412;;;;;;;
36.501.128/0001-86;2026-03-31;1;Imóveis para renda acabados;FAZ. SAN FRANCISCO - GLEBA BOAZUDA;Canarana - MT;15420000;1;m.11.225;0;0;0.0123;;;;;;;
36.501.128/0001-86;2026-03-31;1;Imóveis para renda acabados;FAZ. BONITO - GO;Zona rural de Serranópolis/GO;16472800;1;N/A;0;0;0.034565;;;;;;;
36.501.128/0001-86;2026-03-31;1;Imóveis para renda acabados;FAZ. NOSSA SENHORA DA APARECIDA - MA;Zona rural de Sambaíba /MA;14939127;1;N/A;0;0;0.019946;;;;;;;
36.501.128/0001-86;2026-03-31;1;Imóveis para renda acabados;FAZENDA FLORIDA - TO;Chapada da Natividade - TO;2015439.3;1;N/A;0;0;0.0157;;;;;;;
36.501.128/0001-86;2026-03-31;1;Imóveis para renda acabados;FAZ. SAN FRANCISCO - GLEBA RECREIO DO NORTE;Canarana - MT;53463248;1;m.10.941;0;0;0;;;;;;;
36.501.128/0001-86;2026-03-31;1;Imóveis para renda acabados;FAZ. CRISTALINA - MT;Zona rural de Campo Verde/MT;13630000;1;N/A;0;0;0.045901;;;;;;;
36.501.128/0001-86;2026-03-31;1;Imóveis para renda acabados;FAZ. RIO BONITO - MT;Zona rural de Canarana/MT;49029791;1;N/A;0;0;0.037949;;;;;;;
36.501.128/0001-86;2026-03-31;1;Imóveis para renda acabados;FAZ. PORANGA II - MT;Zona rural de Sorriso/MT;25220000;1;N/A;0;0;0.056267;;;;;;;
36.501.128/0001-86;2026-03-31;1;Imóveis para renda acabados;FAZENDA ENGENHO/FLORESTA - TO;Santa Rosa do Tocantins - TO;997608.4;1;N/A;0;0;0.0085;;;;;;;
36.501.128/0001-86;2026-03-31;1;Imóveis para renda acabados;FAZ. SAN FRANCISCO - GLEBA COSME NORTE;Canarana - MT;37818272;1;m.11.164;0;0;0.0301;;;;;;;
36.501.128/0001-86;2026-03-31;1;Imóveis para renda acabados;FAZ. SAN FRANCISCO - GLEBA SAN PEDRO;Canarana - MT;22687777;1;m.10.913;0;0;0.0181;;;;;;;
36.501.128/0001-86;2026-03-31;1;Imóveis para renda acabados;FAZ. PONTE DE PEDRAS - GO;Zona rural de Serranópolis/GO;6568300;1;N/A;0;0;0.01202;;;;;;;
36.501.128/0001-86;2026-03-31;1;Imóveis para renda acabados;FAZ. SÃO TOMAZ CACHOEIRINHA - GO;Zona rural de Rio Verde/GO;7750000;1;N/A;0;0;0.020891;;;;;;;
36.501.159/0001-37;2026-03-31;1;Imóveis para renda acabados;CENTRO DE DISTRIBUICAO GPA CAUCAIA;Rodovia Br-222, 6940, Sem Complemento, Tabapuá, Caucaia/CE, Brasil, 61635-365;51418.39;1;Direito de propriedade;0;0;0.32661727218263;;;;;;;
36.501.159/0001-37;2026-03-31;1;Imóveis para renda acabados;ASSAI CAUCAIA - CE;Rodovia Br-222, 6970, Sem Complemento, Tabapuá, Caucaia/CE, Brasil, 61635-365;15187.29;1;Direito de propriedade;0;0;0.17468999728058;;;;;;;
36.501.159/0001-37;2026-03-31;1;Imóveis para renda acabados;HBC CENTER RAPOSO TAVARES;Rodovia Raposo Tavares, 6008, Conj, Res. Butanta, Conjunto Residencial Butantã, São Paulo/SP, Brasil, 05576-000;4240.56;2;Direito de propriedade;0;0;0.15893167426482;;;;;;;
36.501.181/0001-87;2026-03-31;1;Imóveis para renda acabados;Vhouse Faria Lima;Av. Eusébio Matoso, 218 - Pinheiros, São Paulo - SP;5157.8025;100;número de unidades: 100 número de pavimentos: 28 tipologias das unidades: 42 m², 64 m², 72 m², 142 m², 265 m²;0.42;0;1;;;;;;;
36.501.198/0001-34;2026-03-31;1;Imóveis para renda acabados;Parque Logístico Pernambuco;Rodovia PE-060 - Km 14,5 - Ipojuca, Pernambuco;70222;3;Todos os galpões contam com capacidade de piso de 5 ton/m², pé direito livre de 12 metros e somados possuem mais de 180 docas. O galpão A possui também uma área de pátio com reforço de piso, sendo capaz de suportar 10 ton/m². Adicionalmente, os galpões B e C são cross docking.;0;0;1;;;;;;;
36.501.210/0001-00;2026-03-31;1;Imóveis para renda acabados;Península Open Mall;Avenida Flamboyants, nº 855 - Barra da Tijuca;2699;48;Conhecidos como "lojas 101 a 118, 201 a 206, 301 a 305" e "salas 201 a 219" do empreendimento imobiliário denominado do "Península Open Mall";0.092496;0.05;0.556106;;;;;;;
36.501.210/0001-00;2026-03-31;1;Imóveis para renda acabados;Rio 2 Shopping;Rua Bruno Giorgi, nº 114, Jacarepaguá - Rio de Janeiro;2745;68;Conhecidos como "lojas nºs 101 a 129" e "salas 201 a 239" ("Imóveis Rio2", doravante denominados em conjunto com os Imóveis POM, simplesmente "Imóveis"), do empreendimento denominado do "Rio 2 Shopping" ("Rio2", doravante denominado em conjunto com POM, simplesmente "Empreendimentos");0.101401;0;0.443894;;;;;;;
36.501.249/0001-28;2026-03-31;1;Imóveis para renda acabados;World Trade Center de São Paulo;Av. das Nações Unidas, 12551 - Cidade Monções, São Paulo - SP, 04578-903;41348.42;167;Complexo corporativo composto por torre de escritórios, shopping de decoração, hotel, estacionamento  e centro de convenções;0.251947521657138;0.0670889073469343;0.0670889073469343;;;;;;;
36.517.660/0001-91;2026-03-31;1;Imóveis para renda acabados;Urbic Tomas Alves;Rua Dr. Tomás Alves, 172 e 184, Vila Mariana, São Paulo - SP;1237.09;55;Imóvel residencial;0.561;0;0.039161;;;;;;;
36.517.660/0001-91;2026-03-31;1;Imóveis para renda acabados;Urbic Sabia;Av. Sabiá, 641, Indianápolis, São Paulo - SP;2427.38;81;Imóvel residencial;0.268058;0;0.732147;;;;;;;
36.655.973/0001-06;2026-03-31;1;Imóveis para renda acabados;GALPAO SANTA CRUZ;Estrada Da Lama Preta, 2705, 2705, Sem Complemento, Santa Cruz, Rio De Janeiro/RJ, Brasil, 23575-918;100514.92;3;Direito de propriedade;0.11630144062195;0;0.0232383883989;;;;;;;
36.669.535/0001-05;2026-03-31;1;Imóveis para renda acabados;SALITRE;Cidade de Serra do Salitr - MG;2131118.9;1;Matrículas nº 26221, 71913, 56454, 38504, 69238;0;0;0;;;;;;;
36.669.535/0001-05;2026-03-31;1;Imóveis para renda acabados;SERRINHA;Fazenda Serrinha, SN - Bairro Varões, cidade Serra do Salitre - MG, CEP: 38760000;245000;1;Matricula 38504;0;0;0;;;;;;;
36.669.535/0001-05;2026-03-31;1;Imóveis para renda acabados;SERRA DOS MA;Fazenda Serra, SN - Bairro Serra dos Marques ou Ressaca, cidade do Salitre - MG, CEP: 38760000;439035;1;Matricula 26221;0;0;0;;;;;;;
