CNPJ_Fundo_Classe;Data_Referencia;Versao;Tipo;Emissor;CNPJ_Emissor;Emissao;Serie;Codigo_Acao;Nome_Ativo;Data_Vencimento;Quantidade;Valor
03.251.720/0001-18;2024-09-30;1;Outros Ativos Financeiros;BACEN-BANCO CENTRAL DO BRASIL - RJ;00038166001098;;;;LFT;;698;10690720.76
03.251.720/0001-18;2024-09-30;1;Outras Cotas de FI;BTG PACTUAL TESOURO SELIC FUNDO DE INVESTI RF;09215250000113;;;;;;136895.8;600618.97
03.251.720/0001-18;2024-12-31;1;Outras Cotas de FI;ITAU SOBERANO RF SIMPLES LP FICFI;06175696000173;;;;;;20216.76;1444538.92
03.251.720/0001-18;2024-12-31;1;Outras Cotas de FI;ITAU TOP RF REFERENCIADO DI FICFI;05902521000158;;;;;;19066.75;137924.62
03.251.720/0001-18;2024-12-31;1;Outras Cotas de FI;BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RF REF DI;09215250000113;;;;;;135951.17;613278.79
03.251.720/0001-18;2024-12-31;1;Outros Ativos Financeiros;BACEN-BANCO CENTRAL DO BRASIL - RJ;00038166001098;;;;LFT;;698;10980344.7
03.251.720/0001-18;2024-12-31;1;Outras Cotas de FI;V8 CASH FUNDO DE INVESTIMENTO RENDA FIXA CP;30509221/0001-50;;;;;;157855.34;249566.55
03.507.519/0001-59;2024-03-31;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;125646.8;8332917.6
03.507.519/0001-59;2024-06-30;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;125656.8139;8542868.92
03.507.519/0001-59;2024-09-30;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;110231.34266;7690429.68
03.507.519/0001-59;2024-12-31;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;99625.61753;7133017.63
03.683.056/0001-86;2024-03-31;1;Outras Cotas de FI;Itaú SOBERANO FR SIMPLES LP FICFI;6175696000173;;;;;;362323.03;24029326.3
03.683.056/0001-86;2024-03-31;1;FII;BRC RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIARIO;30.567.216/0001-02;;;;;;552032;50786944
03.683.056/0001-86;2024-03-31;1;FII;FUNDO DE INVESTIMENTO IMOBILIARIO THE ONE;12948291000123;;;;;;756;151222.68
03.683.056/0001-86;2024-06-30;1;FII;FUNDO DE INVESTIMENTO IMOBILIÁRIO - VBI PRIME PROPERTIES;35652102000176;;;;;;1315;121321.9
03.683.056/0001-86;2024-06-30;1;Outras Cotas de FI;Itaú SOBERANO FR SIMPLES LP FICFI;6175696000173;;;;;;256727.16;17453780.58
03.683.056/0001-86;2024-06-30;1;FII;BRC RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIARIO;30.567.216/0001-02;;;;;;353871;32655215.88
03.683.056/0001-86;2024-09-30;1;FII;FUNDO DE INVESTIMENTO IMOBILIÁRIO - VBI PRIME PROPERTIES;35652102000176;;;;;;1315;110052.35
03.683.056/0001-86;2024-09-30;1;FII;BRC RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIARIO;30.567.216/0001-02;;;;;;353871;32007631.95
03.683.056/0001-86;2024-09-30;1;Outras Cotas de FI;Itaú SOBERANO FR SIMPLES LP FICFI;6175696000173;;;;;;126282.67;8810271.15
03.683.056/0001-86;2024-12-31;1;FII;BRC RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIARIO;30.567.216/0001-02;;;;;;341166;26679181.2
03.683.056/0001-86;2024-12-31;1;Outras Cotas de FI;Itaú SOBERANO FR SIMPLES LP FICFI;6175696000173;;;;;;74879.28;5361223.9
03.683.056/0001-86;2024-12-31;1;FII;FUNDO DE INVESTIMENTO IMOBILIÁRIO - VBI PRIME PROPERTIES;35652102000176;;;;;;1315;100663.25
03.855.441/0001-63;2024-03-31;1;Outras Cotas de FI;L.F. Macaé FI RF;13950198000116;;;;;;490159.94;138937623.96
03.855.441/0001-63;2024-06-30;1;Outras Cotas de FI;L.F. Macaé FI RF;13950198000116;;;;;;483795.1582645;140573723.29
03.855.441/0001-63;2024-09-30;1;Outras Cotas de FI;L.F. Macaé FI RF;13950198000116;;;;;;463703.651263;138259615.89
03.855.441/0001-63;2024-12-31;1;Outras Cotas de FI;L.F. Macaé FI RF;13950198000116;;;;;;458019.748309;140137538.01
04.066.582/0001-60;2024-03-31;1;Outras Cotas de FI;ITAU SOBERANO RF SIMPLES LP FICFI;06175696000173;;;;;;18982.64;1256174.43
04.066.582/0001-60;2024-06-30;1;Outras Cotas de FI;ITAU SOBERANO RF SIMPLES LP FICFI;06175696000173;;;;;;20100.67;1365025.21
04.066.582/0001-60;2024-09-30;1;Outras Cotas de FI;ITAU SOBERANO RF SIMPLES LP FICFI;06175696000173;;;;;;11271.19;783474.96
04.066.582/0001-60;2024-09-30;1;Outras Cotas de FI;PORTO SEGURO SOBERANO FUNDO DE INVESTIMENTO RENDA;03233070000188;;;;;;1471.18;549966.21
04.066.582/0001-60;2024-12-31;1;Outras Cotas de FI;PORTO SEGURO SOBERANO FUNDO DE INVESTIMENTO RENDA;03233070000188;;;;;;1674.78;643497.94
04.141.645/0001-03;2024-03-31;1;Outros Ativos Financeiros;Aplicação Itaú Trust DI;60701190000104;;;;CDB;;2778.63;3082506.54
04.141.645/0001-03;2024-06-30;1;Outros Ativos Financeiros;Aplicação Itaú Trust DI;60701190000104;;;;CDB;;8882.34;3301473.06
04.141.645/0001-03;2024-09-30;1;Outros Ativos Financeiros;Aplicação Itaú Trust DI;60701190000104;;;;CDB;;7818.47;2987232.36
04.141.645/0001-03;2024-12-31;1;Outros Ativos Financeiros;Aplicação Itaú Trust DI;60701190000104;;;;CDB;;8290.87467;3249640.6
04.644.612/0001-78;2024-06-28;1;Outros Ativos Financeiros;TESOURO NACIONAL;00.394.460/0409-50;;;;LTN COMPROMISSADA;;494;429198.77
04.644.612/0001-78;2024-09-30;2;Outros Ativos Financeiros;TESOURO NACIONAL;00.394.460/0409-50;;;;LTN COMPROMISSADA;;121;114316.91
04.644.612/0001-78;2024-12-31;1;Outros Ativos Financeiros;TESOURO NACIONAL;00.394.460/0409-50;;;;LTN COMPROMISSADA;;593;510762.89
04.722.883/0001-02;2024-03-31;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;311814;3170.73
04.722.883/0001-02;2024-03-31;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;621395;6318.75
04.722.883/0001-02;2024-03-31;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;311375;3166.27
04.722.883/0001-02;2024-03-31;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;36147717;372590.42
04.722.883/0001-02;2024-03-31;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;565781;5753.23
04.722.883/0001-02;2024-03-31;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;35928955;369365.11
04.722.883/0001-02;2024-03-31;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;1606804;16339.04
04.722.883/0001-02;2024-03-31;1;Outras Cotas de FI;BTGP TESOURO SELIC FI RF REFERENCIADO DI;09215250000113;;;;;;1692009.24;7070655.36
04.722.883/0001-02;2024-03-31;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;451327;4589.39
04.722.883/0001-02;2024-03-31;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;1786837;18169.74
04.722.883/0001-02;2024-03-31;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;293196;2981.41
04.722.883/0001-02;2024-03-31;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;279510;2842.24
04.722.883/0001-02;2024-03-31;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;287108;2919.5
04.722.883/0001-02;2024-03-31;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;290674;2955.77
04.722.883/0001-02;2024-03-31;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;262655;2670.85
04.722.883/0001-02;2024-03-31;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;268642;2731.73
04.722.883/0001-02;2024-03-31;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;2157566;21939.56
04.722.883/0001-02;2024-06-30;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;290674;3030.55
04.722.883/0001-02;2024-06-30;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;1606804;16752.44
04.722.883/0001-02;2024-06-30;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;565781;5898.8
04.722.883/0001-02;2024-06-30;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;621395;6478.63
04.722.883/0001-02;2024-06-30;1;Outras Cotas de FI;BTGP TESOURO SELIC FI RF REFERENCIADO DI;09215250000113;;;;;;1135345.8;4880196.23
04.722.883/0001-02;2024-06-30;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;451327;4705.51
04.722.883/0001-02;2024-06-30;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;262655;2738.43
04.722.883/0001-02;2024-06-30;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;279510;2914.15
04.722.883/0001-02;2024-06-30;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;36147717;382017.75
04.722.883/0001-02;2024-06-30;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;311375;3246.38
04.722.883/0001-02;2024-06-30;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;35928955;378710.59
04.722.883/0001-02;2024-06-30;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;2157566;22494.65
04.722.883/0001-02;2024-06-30;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;293196;3056.84
04.722.883/0001-02;2024-06-30;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;1786837;18629.46
04.722.883/0001-02;2024-06-30;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;268642;2800.85
04.722.883/0001-02;2024-09-30;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;262655;2810.49
04.722.883/0001-02;2024-09-30;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;2157566;23086.63
04.722.883/0001-02;2024-09-30;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;1786837;19119.71
04.722.883/0001-02;2024-09-30;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;36147717;392070.79
04.722.883/0001-02;2024-09-30;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;279510;2990.84
04.722.883/0001-02;2024-09-30;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;293196;3137.29
04.722.883/0001-02;2024-09-30;1;Outras Cotas de FI;BTGP TESOURO SELIC FI RF REFERENCIADO DI;09215250000113;;;;;;1485811.81;6539968.93
04.722.883/0001-02;2024-09-30;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;565781;6054.03
04.722.883/0001-02;2024-09-30;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;290674;3110.3
04.722.883/0001-02;2024-09-30;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;311375;3331.81
04.722.883/0001-02;2024-09-30;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;1606804;17193.3
04.722.883/0001-02;2024-09-30;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;268642;2874.55
04.722.883/0001-02;2024-09-30;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;621395;6649.12
04.722.883/0001-02;2024-09-30;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;451327;4829.34
04.722.883/0001-02;2024-09-30;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;35928955;388676.92
04.722.883/0001-02;2024-12-31;2;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;262655;2885.54
04.722.883/0001-02;2024-12-31;2;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;268642;2951.31
04.722.883/0001-02;2024-12-31;2;Outras Cotas de FI;BTGP TESOURO SELIC FI RF REFERENCIADO DI;09215250000113;;;;;;2014598.45;9116203.69
04.722.883/0001-02;2024-12-31;2;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;290674;3193.36
04.722.883/0001-02;2024-12-31;2;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;1786837;19630.28
04.722.883/0001-02;2024-12-31;2;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;451327;4958.3
04.722.883/0001-02;2024-12-31;2;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;311375;3420.78
04.722.883/0001-02;2024-12-31;2;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;279510;3070.71
04.722.883/0001-02;2024-12-31;2;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;621395;6826.68
04.722.883/0001-02;2024-12-31;2;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;1606804;17652.43
04.722.883/0001-02;2024-12-31;2;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;2157566;23703.13
04.722.883/0001-02;2024-12-31;2;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;565781;6215.7
04.722.883/0001-02;2024-12-31;2;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;293196;3221.07
05.437.916/0001-27;2024-03-31;1;Outras Cotas de FI;BTG PACTUAL TESOURO SELIC FI RF REF DI;9215250000113;;;;;;93.28;390.16
05.437.916/0001-27;2024-03-31;1;Outros Ativos Financeiros;TESOURO NACIONAL;;;;;LFT VENC 03/2029;;126;1824685.69
05.437.916/0001-27;2024-03-31;1;Outros Ativos Financeiros;TESOURO NACIONAL;;;;;LFT VENC 09/2029;;12;172464.48
05.437.916/0001-27;2024-06-30;1;Outras Cotas de FI;V8 CASH FICFIRF;30509221000150;;;;;;48716.6762;73249.33
05.437.916/0001-27;2024-06-30;1;Outros Ativos Financeiros;TESOURO NACIONAL;;;;;LFT VENC 03/2029;;108;1601263.37
05.437.916/0001-27;2024-06-30;1;Outros Ativos Financeiros;TESOURO NACIONAL;;;;;LFT VENC 01/2029;;24;355749.94
05.437.916/0001-27;2024-06-30;1;Outras Cotas de FI;BTG PACTUAL TESOURO SELIC FI RF REF DI;9215250000113;;;;;;92.5859;398.44
05.437.916/0001-27;2024-09-30;1;Outros Ativos Financeiros;TESOURO NACIONAL;;;;;LFT VENC 03/2028;;19;291500.76
05.437.916/0001-27;2024-09-30;1;Outros Ativos Financeiros;TESOURO NACIONAL;;;;;LFT VENC 09/2029;;11;167832.67
05.437.916/0001-27;2024-09-30;1;Outras Cotas de FI;BTG PACTUAL TESOURO SELIC FI RF REF DI;9215250000113;;;;;;92.5859;407.3
05.437.916/0001-27;2024-09-30;1;Outros Ativos Financeiros;TESOURO NACIONAL;;;;;LFT VENC 03/2029;;61;925832.52
05.437.916/0001-27;2024-09-30;1;Outras Cotas de FI;V8 CASH FICFIRF;30509221000150;;;;;;361476.7529;555287.74
05.437.916/0001-27;2024-12-31;1;Outros Ativos Financeiros;TESOURO NACIONAL;;;;;LFT VENC 03/2027;;7;110012.61
05.437.916/0001-27;2024-12-31;1;Outras Cotas de FI;V8 CASH FICFIRF;30509221000150;;;;;;359398.5047;566974.13
05.437.916/0001-27;2024-12-31;1;Outras Cotas de FI;BTG PACTUAL TESOURO SELIC FI RF REF DI;9215250000113;;;;;;91.9011;416.44
05.437.916/0001-27;2024-12-31;1;Outros Ativos Financeiros;TESOURO NACIONAL;;;;;LFT VENC 03/2026;;24;377937.44
05.437.916/0001-27;2024-12-31;1;Outros Ativos Financeiros;TESOURO NACIONAL;;;;;LFT VENC 03/2029;;50;782830.27
05.437.916/0001-27;2024-12-31;1;Outros Ativos Financeiros;TESOURO NACIONAL;;;;;LFT VENC 03/2028;;16;250618.8
05.562.312/0001-02;2024-03-31;1;Outras Cotas de FI;BTG PACTUAL YIELD DI FI RF REF CP;00840011000180;;;;;;7984.34;345781.81
05.562.312/0001-02;2024-06-30;1;Outras Cotas de FI;BTG PACTUAL YIELD DI FI RF REF CP;00840011000180;;;;;;134872.14;5978732.87
05.562.312/0001-02;2024-09-30;1;Outras Cotas de FI;BTG PACTUAL YIELD DI FI RF REF CP;00840011000180;;;;;;128557.72;5819492.9
05.562.312/0001-02;2024-12-31;1;Outras Cotas de FI;BTG PACTUAL YIELD DI FI RF REF CP;00840011000180;;;;;;3577055.59;167431908.39
07.000.400/0001-46;2024-03-31;1;Outras Cotas de FI;ITAU TOP RF REFERENCIADO DI FICFI;05902521000158;;;;;;713010.06;4759087.17
07.000.400/0001-46;2024-03-31;1;Outras Cotas de FI;ITAU SOBERANO RF SIMPLES LP FICFI;06175696000173;;;;;;937507.97;61970076.16
07.000.400/0001-46;2024-06-30;1;Outras Cotas de FI;ITAU TOP RF REFERENCIADO DI FICFI;05902521000158;;;;;;713010.06;4759087.17
07.000.400/0001-46;2024-06-30;1;Outras Cotas de FI;ITAU SOBERANO RF SIMPLES LP FICFI;06175696000173;;;;;;937507.97;61970076.16
07.000.400/0001-46;2024-09-30;1;Outras Cotas de FI;PORTO SEGURO SOBERANO FUNDO DE INVESTIMENTO RENDA;03233070000188;;;;;;40146.04;14966211.1
07.000.400/0001-46;2024-09-30;1;Outras Cotas de FI;ITAU SOBERANO RF SIMPLES LP FICFI;06175696000173;;;;;;177543.66;12294007.29
07.000.400/0001-46;2024-09-30;1;Outras Cotas de FI;ITAU TOP RF REFERENCIADO DI FICFI;05902521000158;;;;;;707266.7;4977851.89
07.000.400/0001-46;2024-12-31;1;Outras Cotas de FI;PORTO SEGURO SOBERANO FUNDO DE INVESTIMENTO RENDA;03233070000188;;;;;;40077.45;15314134.92
07.000.400/0001-46;2024-12-31;1;Outras Cotas de FI;ITAU TOP RF REFERENCIADO DI FICFI;05902521000158;;;;;;701796.15;5089249.3
07.000.400/0001-46;2024-12-31;1;Outras Cotas de FI;ITAU SOBERANO RF SIMPLES LP FICFI;06175696000173;;;;;;140576.72;10013698.4
07.122.725/0001-00;2024-03-31;1;Outras Cotas de FI;ITAU RENDA FIXA REFERENCIADO DI VIP FUNDO DE INVES;05073650/0001-80;;;;;;64167.22;549309.34
07.122.725/0001-00;2024-03-31;1;Outras Cotas de FI;FIC DE FI CAIXA PREMIUM RF REFERENCIADO LP;10646885/0001-54;;;;;;518039.18;1877465.75
07.122.725/0001-00;2024-03-31;1;Outras Cotas de FI;ITAU SOBERANO RF SIMPLES LP FICFI;06175696/0001-73;;;;;;95770.98;6309436.81
07.122.725/0001-00;2024-06-30;1;Outras Cotas de FI;FIC DE FI CAIXA PREMIUM RF REFERENCIADO LP;10646885000154;;;;;;527688.46;1918093.4
07.122.725/0001-00;2024-06-30;1;Outras Cotas de FI;ITAU SOBERANO RF SIMPLES LP FICFI;06175696000173;;;;;;102505.15;6942041.17
07.122.725/0001-00;2024-06-30;1;Outras Cotas de FI;ITAU RENDA FIXA REFERENCIADO DI VIP FUNDO DE INVES;05073650000180;;;;;;63683.16;560380.31
07.122.725/0001-00;2024-09-30;1;Outras Cotas de FI;ITAU SOBERANO RF SIMPLES LP FICFI;06175696000173;;;;;;105865.38;7335591.52
07.122.725/0001-00;2024-09-30;1;Outras Cotas de FI;ITAU RENDA FIXA REFERENCIADO DI VIP FUNDO DE INVES;05073650000180;;;;;;63683.16;573768.55
07.122.725/0001-00;2024-09-30;1;Outras Cotas de FI;FIC DE FI CAIXA PREMIUM RF REFERENCIADO LP;10646885000154;;;;;;514026.97;1962294.71
07.122.725/0001-00;2024-12-31;1;Outras Cotas de FI;FIC DE FI CAIXA PREMIUM RF REFERENCIADO LP;10646885000154;;;;;;510175.83;2003966.69
07.122.725/0001-00;2024-12-31;1;Outras Cotas de FI;ITAU SOBERANO RF SIMPLES LP FICFI;06175696000173;;;;;;94369.16;6728496.09
07.122.725/0001-00;2024-12-31;1;Outras Cotas de FI;ITAU RENDA FIXA REFERENCIADO DI VIP FUNDO DE INVES;05073650000180;;;;;;63135.68;585219.92
07.224.019/0001-60;2024-03-31;1;Outras Cotas de FI;ITAU SOBERANO RF SIMPLES LP FICFI;06175696/0001-73;;;;;;851536.32;56307717.03
07.224.019/0001-60;2024-06-30;1;Outras Cotas de FI;ITAU SOBERANO RF SIMPLES LP FICFI;06175696000173;;;;;;853560.26;57906019.79
07.224.019/0001-60;2024-09-30;1;Outras Cotas de FI;ITAU SOBERANO RF SIMPLES LP FICFI;06175696000173;;;;;;498324.79;34651959.38
07.224.019/0001-60;2024-12-31;1;Outras Cotas de FI;ITAU SOBERANO RF SIMPLES LP FICFI;06175696000173;;;;;;469405.68;33547892.52
07.789.135/0001-27;2024-03-31;2;Cotas de Sociedades;MONACO PARTICIPAÇÕES S.A.;8670557000141;;;;;;32919203;128292742
07.789.135/0001-27;2024-03-31;2;Cotas de Sociedades;CE SHOPPING S.A.;16699926000157;;;;;;423964831;525677550.02
07.789.135/0001-27;2024-03-31;2;FII;FII NOVA IGUAÇÚ;30091506000114;;;;;;1858610;275972794.71
07.789.135/0001-27;2024-03-31;2;Outras Cotas de FI;ITAU SOBERANO RF SIMPLES LP FICFI;6175696000173;;;;;;352449.95;23342845.37
07.789.135/0001-27;2024-03-31;2;Cotas de Sociedades;CPPIB BOTAFOGO PARTICIPAÇÕES S.A.;14413435000172;;;;;;72001000;159282916.31
07.789.135/0001-27;2024-03-31;2;FII;VISC11 - Vinci Shopping Centers FII;17554274000125;;;;;;44143;5412373.23
07.789.135/0001-27;2024-06-30;1;FII;VISC11 - Vinci Shopping Centers FII;17554274000125;;;;;;44143;5136038.05
07.789.135/0001-27;2024-06-30;1;Cotas de Sociedades;CPPIB BOTAFOGO PARTICIPAÇÕES S.A.;14413435000172;;;;;;72001000;154282916.31
07.789.135/0001-27;2024-06-30;1;FII;FII NOVA IGUAÇÚ;30091506000114;;;;;;1858610;272744588.22
07.789.135/0001-27;2024-06-30;1;Cotas de Sociedades;CE SHOPPING S.A.;16699926000157;;;;;;423964831;189443509.07
07.789.135/0001-27;2024-06-30;1;Cotas de Sociedades;MONACO PARTICIPAÇÕES S.A.;8670557000141;;;;;;32919203;85354586.63
07.789.135/0001-27;2024-06-30;1;Outras Cotas de FI;ITAU SOBERANO RF SIMPLES LP FICFI;6175696000173;;;;;;511915.14;34752145.84
07.789.135/0001-27;2024-09-30;1;FII;FII NOVA IGUAÇÚ;30091506000114;;;;;;1858610;272933582.03
07.789.135/0001-27;2024-09-30;1;Cotas de Sociedades;CE SHOPPING S.A.;16699926000157;;;;;;423964831;189443509.07
07.789.135/0001-27;2024-09-30;1;Outras Cotas de FI;ITAU SOBERANO RF SIMPLES LP FICFI;6175696000173;;;;;;422220.79;29406821.63
07.789.135/0001-27;2024-09-30;1;Cotas de Sociedades;MONACO PARTICIPAÇÕES S.A.;8670557000141;;;;;;32919203;85354586.63
07.789.135/0001-27;2024-09-30;1;FII;VISC11 - Vinci Shopping Centers FII;17554274000125;;;;;;44143;4798344.1
07.789.135/0001-27;2024-09-30;1;Cotas de Sociedades;CPPIB BOTAFOGO PARTICIPAÇÕES S.A.;14413435000172;;;;;;72001000;154282916.31
07.789.135/0001-27;2024-12-31;1;FII;FII NOVA IGUAÇÚ;30091506000114;;;;;;1858610;288825580.39
07.789.135/0001-27;2024-12-31;1;Outras Cotas de FI;ITAU SOBERANO RF SIMPLES LP FICFI;6175696000173;;;;;;37667294.05;37865681.49
07.789.135/0001-27;2024-12-31;1;Cotas de Sociedades;MONACO PARTICIPAÇÕES S.A.;8670557000141;;;;;;212538;3292607.47
07.789.135/0001-27;2024-12-31;1;FII;VISC11 - Vinci Shopping Centers FII;17554274000125;;;;;;44143;4249205.18
07.789.135/0001-27;2024-12-31;1;Cotas de Sociedades;CPPIB BOTAFOGO PARTICIPAÇÕES S.A.;14413435000172;;;;;;72001000;154011460.33
07.789.135/0001-27;2024-12-31;1;Cotas de Sociedades;CE SHOPPING S.A.;16699926000157;;;;;;423964831;189417279.99
08.014.513/0001-63;2024-03-31;1;Outras Cotas de FI;ITAU SOBERANO RF SIMPLES LP FICFI;06175696000173;;;;;;139739.23;9233377.66
08.014.513/0001-63;2024-06-30;1;Outras Cotas de FI;PORTO SEGURO SOBERANO FUNDO DE INVESTIMENTO RENDA;03233070000188;;;;;;11293.01;4129728.21
08.014.513/0001-63;2024-06-30;1;Outras Cotas de FI;ITAU SOBERANO RF SIMPLES LP FICFI;06175696000173;;;;;;71988.42;4879352.02
08.014.513/0001-63;2024-09-30;1;Outras Cotas de FI;PORTO SEGURO SOBERANO FUNDO DE INVESTIMENTO RENDA;03233070000188;;;;;;24354.57;9113376.29
08.014.513/0001-63;2024-09-30;1;Outras Cotas de FI;ITAU SOBERANO RF SIMPLES LP FICFI;06175696000173;;;;;;0;0.15
08.014.513/0001-63;2024-12-31;1;Outras Cotas de FI;PORTO SEGURO SOBERANO FUNDO DE INVESTIMENTO RENDA;03233070000188;;;;;;22704.28;8723632.29
08.098.114/0001-28;2024-03-28;1;Ações de Sociedades;UNITOLEDO - SPE - TOLEDO;47711602000110;;;;;;10000;1139172.65
08.098.114/0001-28;2024-03-28;1;Outros Ativos Financeiros;TESOURO NACIONAL;394460040950;;;;LTN20240701 - 100000;;645;610157.23
