CNPJ_Fundo_Classe;Data_Referencia;Versao;Percentual_Vencimento_Valor_Total_Faixa_Ate_3Meses;Percentual_Vencimento_Receita_FII_Faixa_Ate_3Meses;Percentual_Vencimento_Valor_Total_Faixa_3a6Meses;Percentual_Vencimento_Receita_FII_Faixa_3a6Meses;Percentual_Vencimento_Valor_Total_Faixa_6a9Meses;Percentual_Vencimento_Receita_FII_Faixa_6a9Meses;Percentual_Vencimento_Valor_Total_Faixa_9a12Meses;Percentual_Vencimento_Receita_FII_Faixa_9a12Meses;Percentual_Vencimento_Valor_Total_Faixa_12a15Meses;Percentual_Vencimento_Receita_FII_Faixa_12a15Meses;Percentual_Vencimento_Valor_Total_Faixa_15a18Meses;Percentual_Vencimento_Receita_FII_Faixa_15a18Meses;Percentual_Vencimento_Valor_Total_Faixa_18a21Meses;Percentual_Vencimento_Receita_FII_Faixa_18a21Meses;Percentual_Vencimento_Valor_Total_Faixa_21a24Meses;Percentual_Vencimento_Receita_FII_Faixa_21a24Meses;Percentual_Vencimento_Valor_Total_Faixa_24a27Meses;Percentual_Vencimento_Receita_FII_Faixa_24a27Meses;Percentual_Vencimento_Valor_Total_Faixa_27a30Meses;Percentual_Vencimento_Receita_FII_Faixa_27a30Meses;Percentual_Vencimento_Valor_Total_Faixa_30a33Meses;Percentual_Vencimento_Receita_FII_Faixa_30a33Meses;Percentual_Vencimento_Valor_Total_Faixa_33a36Meses;Percentual_Vencimento_Receita_FII_Faixa_33a36Meses;Percentual_Vencimento_Valor_Total_Faixa_Acima_36Meses;Percentual_Vencimento_Receita_FII_Faixa_Acima_36Meses;Percentual_Vencimento_Valor_Total_Faixa_Indeterminado;Percentual_Vencimento_Receita_FII_Faixa_Indeterminado;Percentual_Indexador_Valor_Total_IGPM;Percentual_Indexador_Receita_FII_IGPM;Percentual_Indexador_Valor_Total_INPC;Percentual_Indexador_Receita_FII_INPC;Percentual_Indexador_Valor_Total_IPCA;Percentual_Indexador_Receita_FII_IPCA;Percentual_Indexador_Valor_Total_INCC;Percentual_Indexador_Receita_FII_INCC;Caracteristicas_Contratuais;Politica_Contratacao_Seguro_Imovel_Renda_Acabado;Politica_Contratacao_Seguro_Imovel_Renda_Construcao;Politica_Contratacao_Seguro_Imovel_Venda_Acabado;Politica_Contratacao_Seguro_Imovel_Venda_Construcao;Ativo_Liquidez_Valor_Disponibilidades;Ativo_Liquidez_Valor_Titulos_Publicos;Ativo_Liquidez_Valor_Titulos_Privados;Ativo_Liquidez_Valor_Fundos_Renda_Fixa
33.701.501/0001-54;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;207.8;;;
33.701.887/0001-02;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;728.16;;;314512.86
33.701.887/0001-02;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;914.63;;;2024747.7
33.842.871/0001-01;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;1;1;;;;;;;Conforme Contrato.;Conforme Contrato.;Conforme contrato.;;;3682579.75;;;17096297.36
33.842.871/0001-01;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;1;1;;;;;;;Conforme Contrato.;Conforme Contrato.;Conforme contrato.;;;3869569.72;;;17831895.49
33.884.145/0001-51;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1100;;;8076035.82
33.884.145/0001-51;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1100.12;;;11627472.14
33.884.197/0001-28;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;;;0;;;70.31
33.884.197/0001-28;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;;;0;;;365.31
34.027.774/0001-28;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;;;1055522.82
34.027.774/0001-28;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;;;2621560.57
34.081.611/0001-23;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;0;0;0;130670.35
34.081.631/0001-02;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Informação não apresentada;815437.38;65899.03;;483.19
34.081.631/0001-02;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Informação não apresentada;1070975.71;31533.06;;495.35
34.081.637/0001-71;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Informação não apresentada;informação não apresentada;;;;11241.53;9794992.26;;6939.68
34.081.637/0001-71;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Informação não apresentada;informação não apresentada;;;;6217.03;1652332.79;;58401.26
34.197.700/0001-30;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5514.77;0;0;320595.61
34.197.700/0001-30;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2146.56;0;0;0
34.197.776/0001-65;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;0;0;0;926891.79
34.197.776/0001-65;2025-06-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;0;0;0;344891.11
34.197.811/0001-46;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;0;0;0;15197181.41
34.197.811/0001-46;2025-06-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;0;0;0;48150365.69
34.508.872/0001-87;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16597.19;11279967;;
34.508.872/0001-87;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17232.14;8814281.02;219802268.96;
34.508.923/0001-70;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Informação não apresentada.;;945275.58;;;2311750.53
34.508.923/0001-70;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Informação não apresentada.;;861.16;;;4479066.39
34.508.959/0001-54;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2973.79;;;25186475.42
34.508.959/0001-54;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2973.8;;;11507830.7
34.509.007/0001-55;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;;;;5309482.26;0;0;4722645.33
34.509.007/0001-55;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Previsto no regulamento do Fundo.;Previsto no regulamento do Fundo.;;;;3221628.3;0;0;4871267.85
34.547.078/0001-42;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Previsto no regulamento do fundo;.;;;;158248.13;0;0;0
34.547.078/0001-42;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Previsto no regulamento do fundo;Previsto no regulamento do fundo;;;;2903.09;0;0;0
34.598.181/0001-11;2025-03-31;1;0.013887;0.013887;0.213279;0.213279;0.053851;0.053851;0.093681;0.093681;0.174104;0.174104;0.009555;0.009555;0.059959;0.059959;0.065346;0.065346;0.073245;0.073245;0.094125;0.094125;0.030731;0.030731;0.008302;0.008302;0.109936;0.109936;;;;;;;1;1;;;CONTRATOS TÍPICOS QUE SEGUEM A LEI DO INQUILINATO, COM REAJUSTE ANUAL POR ÍNDICE, AVISO PRÉVIO E MULTA POR RESCISÃO ANTECIPADA.;OS IMOVÉIS POSSUEM SEGURO PATRIMONIAL VIGENTE DENTRO DE UMA APÓLICE MACRO QUE COMPREENDE TODOS OS EMPREENDIMENTOS DA CARTEIRA DO CONSULTOR DO FUNDO. DESTACA-SE QUE O FII INLG É BENEFICIÁRIO DA APÓLICE CONTRATADA. O SEGURO PATRIMONIAL É RENOVADO ANUALMENTE, POR MEIO DE CONCORRÊNCIA DE MERCADO, CONTRATANDO APENAS COM SEGURADORAS DE PRIMEIRA LINHA. O VALOR DE COBERTURA É CONSIDERANDO SUFICIENTE PARA RECONSTRUÇÃO DOS EMPREENDIMENTOS.;;;;376752.85;25371464.69;;
34.598.181/0001-11;2025-06-30;1;0.013887;0.013887;0.213279;0.213279;0.053851;0.053851;0.093681;0.093681;0.174104;0.174104;0.009555;0.009555;0.059959;0.059959;0.065346;0.065346;0.073245;0.073245;0.094125;0.094125;0.030731;0.030731;0.008302;0.008302;0.109936;0.109936;0;0;0;0;0;0;1;1;0;0;CONTRATOS TÍPICOS QUE SEGUEM A LEI DO INQUILINATO, COM REAJUSTE ANUAL POR ÍNDICE, AVISO PRÉVIO E MULTA POR RESCISÃO ANTECIPADA.;OS IMOVÉIS POSSUEM SEGURO PATRIMONIAL VIGENTE DENTRO DE UMA APÓLICE MACRO QUE COMPREENDE TODOS OS EMPREENDIMENTOS DA CARTEIRA DO CONSULTOR DO FUNDO. DESTACA-SE QUE O FII INLG É BENEFICIÁRIO DA APÓLICE CONTRATADA. O SEGURO PATRIMONIAL É RENOVADO ANUALMENTE, POR MEIO DE CONCORRÊNCIA DE MERCADO, CONTRATANDO APENAS COM SEGURADORAS DE PRIMEIRA LINHA. O VALOR DE COBERTURA É CONSIDERANDO SUFICIENTE PARA RECONSTRUÇÃO DOS EMPREENDIMENTOS.;;;;2881896.84;56225347.6;;
34.691.520/0001-00;2025-03-31;1;0.02533152934141;0.00964635146102;0;0;0;0;0;0;0;0;0;0;0.08145798204567;0.03101953749131;0;0;0;0;0;0;0;0;0;0;0.89321048861292;0.34013825954623;0;0;0;0;0;0;0.78780722818271;0.30000026070914;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;938.81;0;0;3616122.55
34.691.520/0001-00;2025-06-30;1;0.0068962063752;0.00545775281215;0;0;0;0;0;0;0;0;0.06220943063537;0.0492334011658;0;0;0;0;0;0;0;0;0;0;0.08899242802991;0.07042983459527;0.82789473098957;0.65520730534839;0.01400720396994;0.01108549435704;0;0;0;0;0.84371446692998;0.66772726249856;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;495.19;0;0;1059066.91
34.691.925/0001-48;2025-03-31;1;0.006536;0.002623;0;0;0;0;0.816106;0.32753;0;0;0;0;0;0;0;0;0;0;0.177358;0.07118;0;0;0;0;0;0;0;0;0.816106;0.32753;0;0;0.183894;0.073803;0;0;Nenhuma característica relevante.;Nenhuma caracteristica relevante.;;Não possui politica de contratação de seguro especifico para preservação dos imóveis.;;1000;0;0;9799707.44
34.736.474/0001-18;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;n/a;n/a;;;;100;;;6979922.43
34.736.474/0001-18;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;n/a;n/a;;;;100;;;570087.34
34.736.510/0001-43;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;N/A;;;;;100;;;268849.57
34.736.510/0001-43;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;N/A;;;;;100;;;266197.12
34.835.191/0001-23;2025-03-31;1;0.015184;0.015184;0.052061;0.052061;0.052061;0.052061;0.0282;0.0282;0.060738;0.060738;0.119306;0.119306;0.08243;0.08243;0.147505;0.147505;0.169197;0.169197;0.186551;0.186551;0.086768;0.086768;0;0;0;0;0;0;;;;;1;1;;;- Prazo Contratual: 30 meses.- Índice Reajuste: IPCA, coletado e divulgado pelo IBGE.- Índice Subistutivo: IGP-M, coletado e divulgado pela FGV.- Claúsulas de Recisão: Locatário pessoa física e juridica pode rescindir o Contrato a qualquer tempo. Caso seja feito antes de completar 1 ano de contrato, pagará o Aluguel e os Encargos Condominiais até a data de devolução de chaves. Além  disso,  locatário pessoa física  pagará uma Multa de Recisão de Contrato, no valor 3 vezes o valor do ALUGUEL  proporcional ao prazo de contrato não cumprido. Caso seja  locatário pessoa juridica  pagará uma Multa de Recisão de Contrato, no valor 6 vezes o valor do ALUGUEL proporcional ao prazo de contrato não cumprido. Caso seja feito depois de completar 1 ano de contrato, ambos os casos pagarão o Aluguel e os Encargos Condominiais até a data de devolução de chaves.- Garantia: O Fundo conta com quatro modelos de seguro, Seguro Fiança, Fiança Onerosa, título de capitalização. Os contratos de Seguro Fiança podem variar a taxa até 8% da receita de aluguel. Os contratos de Fiança Onerosa  podem possuem taxa de 6% da receita de aluguel. Os contratos de Título de Capitalização possuem valor de 3 vezes o valor do aluguel.- Encargos de Locação: Os Alugueis devidos e não pagos estarão sujeitos a: (i) juros de mora de 1 % (um por cento) ao mês (ii) correção monetária pro rata die, segundo o ÍNDICE DE REAJUSTE e, (iii) multa por atraso em valor correspondente à 10% (dez por cento) do montante em atraso. Os demais Encargos de Locação estarão sujeitos a: (i) juros de mora de 1 % (um por cento) ao mês (ii) correção monetária pro rata die, segundo o ÍNDICE DE REAJUSTE e, (iii) multa por atraso em valor correspondente à 2% (dois por cento) do montante em atraso.;O seguro condomínio é uma modalidade de seguro voltado para a proteção do patrimônio de condomínios residenciais ou comerciais. Visa resguardar tanto as áreas comuns do condomínio quanto as unidades privativas dos proprietários.- Cobertura para áreas comuns: O seguro protege as áreas compartilhadas do condomínio, como salão de festas, piscina, elevadores, garagens, jardins, entre outros. Em caso de danos por incêndio, raio, explosão, entre outras coberturas previstas, o seguro pode cobrir os prejuízos. - Responsabilidade Civil: O seguro condomínio inclui cobertura para responsabilidade civil, que protege o condomínio e seus moradores contra eventuais danos causados a terceiros dentro das áreas comuns.Além dessas coberturas incluímos uma IS de R$100 mil para danos elétricos, R$ 200 mil reais para responsabilidade civil condomínio e R$ 200 mil para responsabilidade civil do síndico.Assistência 24 horas: Além das coberturas principais, muitos seguros condomínio oferecem serviços de assistência 24 horas, como chaveiro, encanador e eletricista de plantãoEm resumo, o seguro condomínio é essencial para proteger o patrimônio coletivo e individual dos moradores, garantindo a tranquilidade e segurança financeira em casos de imprevistos.;;;;2004179.56;;;
34.835.191/0001-23;2025-06-30;1;0.095238;0.095238;0.035714;0.035714;0.047619;0.047619;0.047619;0.047619;0.119048;0.119048;0.071429;0.071429;0.059524;0.059524;0.178571;0.178571;0.190476;0.190476;0.083333;0.083333;0.071429;0.071429;;;;;;;;;;;1;1;;;"- Prazo Contratual: 30 meses.- Índice Reajuste: IPCA, coletado e divulgado pelo IBGE.- Índice Subistutivo: IGP-M, coletado e divulgado pela FGV.- Claúsulas de Recisão: Locatário pessoa física e juridica pode rescindir o Contrato a qualquer tempo. Caso seja feito antes de completar 1 ano de contrato, pagará o Aluguel e os Encargos Condominiais até a data de devolução de chaves. Além  disso,  locatário pessoa física  pagará uma Multa de Recisão de Contrato, no valor 3 vezes o valor do ALUGUEL  proporcional ao prazo de contrato não cumprido. Caso seja  locatário pessoa juridica  pagará uma Multa de Recisão de Contrato, no valor 6 vezes o valor do ALUGUEL proporcional ao prazo de contrato não cumprido. Caso seja feito depois de completar 1 ano de contrato, ambos os casos pagarão o Aluguel e os Encargos Condominiais até a data de devolução de chaves.- Garantia: O Fundo conta com quatro modelos de seguro, Seguro Fiança, Fiança Onerosa, título de capitalização. Os contratos de Seguro Fiança podem variar a taxa até 8% da receita de aluguel. Os contratos de Fiança Onerosa  podem possuem taxa de 6% da receita de aluguel. Os contratos de Título de Capitalização possuem valor de 3 vezes o valor do aluguel.- Encargos de Locação: Os Alugueis devidos e não pagos estarão sujeitos a: (i) juros de mora de 1 % (um por cento) ao mês (ii) correção monetária pro rata die, segundo o ÍNDICE DE REAJUSTE e, (iii) multa por atraso em valor correspondente à 10% (dez por cento) do montante em atraso. Os demais Encargos de Locação estarão sujeitos a: (i) juros de mora de 1 % (um por cento) ao mês (ii) correção monetária pro rata die, segundo o ÍNDICE DE REAJUSTE e, (iii) multa por atraso em valor correspondente à 2% (dois por cento) do montante em atraso.";"O seguro condomínio é uma modalidade de seguro voltado para a proteção do patrimônio de condomínios residenciais ou comerciais. Visa resguardar tanto as áreas comuns do condomínio quanto as unidades privativas dos proprietários.- Cobertura para áreas comuns: O seguro protege as áreas compartilhadas do condomínio, como salão de festas, piscina, elevadores, garagens, jardins, entre outros. Em caso de danos por incêndio, raio, explosão, entre outras coberturas previstas, o seguro pode cobrir os prejuízos. - Responsabilidade Civil: O seguro condomínio inclui cobertura para responsabilidade civil, que protege o condomínio e seus moradores contra eventuais danos causados a terceiros dentro das áreas comuns.Além dessas coberturas incluímos uma IS de R$100 mil para danos elétricos, R$ 200 mil reais para responsabilidade civil condomínio e R$ 200 mil para responsabilidade civil do síndico.Assistência 24 horas: Além das coberturas principais, muitos seguros condomínio oferecem serviços de assistência 24 horas, como chaveiro, encanador e eletricista de plantãoEm resumo, o seguro condomínio é essencial para proteger o patrimônio coletivo e individual dos moradores, garantindo a tranquilidade e segurança financeira em casos de imprevistos.";n/a;n/a;n/a;400753.52;;;
34.847.042/0001-84;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;1;;;Conforme contrato (único imóvel);Conforme contrato.;;;;100;;;5234575.19
34.847.042/0001-84;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;1;;;Conforme contrato (único imóvel);Conforme contrato.;;;;100;;;2723615.42
34.867.728/0001-37;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;;;;29235;;;1219399.6
34.867.728/0001-37;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;0.748289376188099;0.748289376188099;;;0.251710623811901;0.251710623811901;;;De acordo com o contrato de locação;Para os imóveis com contratos típicos e multiusuários o Fundo contrata anualmente uma apólice de seguro, seja diretamente ou indiretamente via condomínio.;;;;97148.59;;;372088.8
34.895.711/0001-93;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;N/A;N/A;N/A;Não Aplicavel;1877.08;;;657203.81
34.895.711/0001-93;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;N/A;N/A;N/A;Não Aplicavel;829.45;;;133917.22
34.895.752/0001-80;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;n/a;75586.44;;;8728338.09
34.895.752/0001-80;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;n/a;3961.65;;;23092437.84
34.895.894/0001-47;2025-03-31;1;;;;;;;;;;;;;0.1035;0.0996;;;;;;;;;0.0871;0.0838;0.8093;0.7785;;;0.23;0.23;;;0.77;0.77;;;O aluguel será reajustaado anualmente, ou na menor periocidade que vier ser autorizado por lei, com base na na variação positiva do índice no item 9  ou na hipotese deste, por qualquer outro indice que venha a substitui-lo ou que melhor reflita a inflação no período, sendo desde já eletiso por ordem, o IGP-DI/FGV e o IPC/FIPE.;A responsabilidade pela contratação de seguro e perda de aluguel será  da locadora. As apolices da locadora devem abranger uma renuncia a sub-rogação para a locataria, seus conselheiros, diretores e funcionarios. As partes acordam que a locataria se encarregara de arcar com os custos da locadora usuais para contratação do seguro.;;;;2097.5;;;3018808.05
