CNPJ_Fundo_Classe;Data_Referencia;Versao;Nome_Imovel;Setor_Atuacao;Percentual_Receita_Imovel;Percentual_Receitas_FII
37.931.298/0001-63;2025-03-31;1;MAUÁ/KLABIN;Setor2;0;0
37.931.298/0001-63;2025-03-31;1;MAUÁ/KLABIN;Setor1;0;0
37.931.298/0001-63;2025-03-31;1;GRAVATAI;Setor1;0;0
37.931.298/0001-63;2025-03-31;1;GRAVATAI;Setor2;0;0
37.931.298/0001-63;2025-03-31;1;GRAVATAI;Setor3;0;0
37.931.298/0001-63;2025-03-31;1;GRAVATAI;SetorN;0;0
37.931.298/0001-63;2025-03-31;1;MAUÁ;Setor1;0;0
37.931.298/0001-63;2025-03-31;1;MAUÁ;Setor2;0;0
37.931.298/0001-63;2025-03-31;1;MAUÁ;Setor3;0;0
37.931.298/0001-63;2025-03-31;1;MAUÁ;SetorN;0;0
37.931.298/0001-63;2025-06-30;1;MAUÁ/KLABIN;Setor3;0;0
37.931.298/0001-63;2025-06-30;1;MAUÁ;Setor2;0;0
37.931.298/0001-63;2025-06-30;1;MAUÁ;Setor3;0;0
37.931.298/0001-63;2025-06-30;1;MAUÁ/KLABIN;Setor2;0;0
37.931.298/0001-63;2025-06-30;1;MAUÁ/KLABIN;Setor1;0;0
37.931.298/0001-63;2025-06-30;1;MAUÁ;SetorN;0;0
37.931.298/0001-63;2025-06-30;1;MAUÁ/KLABIN;SetorN;0;0
37.931.298/0001-63;2025-06-30;1;FAC CUIABA;Setor1;0;0
37.931.298/0001-63;2025-06-30;1;FAC CUIABA;Setor2;0;0
37.931.298/0001-63;2025-06-30;1;FAC CUIABA;Setor3;0;0
37.931.298/0001-63;2025-06-30;1;FAC CUIABA;SetorN;0;0
37.931.298/0001-63;2025-06-30;1;APT ANAPURUS;Setor1;0;0
37.931.298/0001-63;2025-06-30;1;APT ANAPURUS;Setor2;0;0
37.931.298/0001-63;2025-06-30;1;APT ANAPURUS;Setor3;0;0
37.931.298/0001-63;2025-06-30;1;APT ANAPURUS;SetorN;0;0
37.931.298/0001-63;2025-06-30;1;CAMBORIU031C;Setor1;0;0
37.931.298/0001-63;2025-06-30;1;CAMBORIU031C;Setor2;0;0
37.931.298/0001-63;2025-06-30;1;CAMBORIU031C;Setor3;0;0
37.931.298/0001-63;2025-06-30;1;CAMBORIU031C;SetorN;0;0
37.931.298/0001-63;2025-06-30;1;MOGICRUZES;Setor1;0;0
37.931.298/0001-63;2025-06-30;1;MOGICRUZES;Setor2;0;0
37.931.298/0001-63;2025-06-30;1;MOGICRUZES;Setor3;0;0
37.931.298/0001-63;2025-06-30;1;MOGICRUZES;SetorN;0;0
37.931.298/0001-63;2025-06-30;1;BRIGADEIRO;Setor1;0;0
37.931.298/0001-63;2025-06-30;1;MAUÁ;Setor1;0;0
37.931.298/0001-63;2025-06-30;1;GRAVATAI;SetorN;0;0
37.931.298/0001-63;2025-06-30;1;GRAVATAI;Setor3;0;0
37.931.298/0001-63;2025-06-30;1;GRAVATAI;Setor2;0;0
37.931.298/0001-63;2025-06-30;1;BRIGADEIRO;Setor2;0;0
37.931.298/0001-63;2025-06-30;1;BRIGADEIRO;Setor3;0;0
37.931.298/0001-63;2025-06-30;1;BRIGADEIRO;SetorN;0;0
37.931.298/0001-63;2025-06-30;1;GUARULHOSI;Setor1;0;0
37.931.298/0001-63;2025-06-30;1;GUARULHOSI;Setor2;0;0
37.931.298/0001-63;2025-06-30;1;GUARULHOSI;Setor3;0;0
37.931.298/0001-63;2025-06-30;1;GUARULHOSI;SetorN;0;0
37.931.298/0001-63;2025-06-30;1;GUARULHOSII;Setor1;0;0
37.931.298/0001-63;2025-06-30;1;GUARULHOSII;Setor2;0;0
37.931.298/0001-63;2025-06-30;1;GUARULHOSII;Setor3;0;0
37.931.298/0001-63;2025-06-30;1;GUARULHOSII;SetorN;0;0
37.931.298/0001-63;2025-06-30;1;ATIBAIA;Setor1;0;0
37.931.298/0001-63;2025-06-30;1;ATIBAIA;Setor2;0;0
37.931.298/0001-63;2025-06-30;1;ATIBAIA;Setor3;0;0
37.931.298/0001-63;2025-06-30;1;ATIBAIA;SetorN;0;0
37.931.298/0001-63;2025-06-30;1;JUNDIAÍ;Setor1;0;0
37.931.298/0001-63;2025-06-30;1;JUNDIAÍ;Setor2;0;0
37.931.298/0001-63;2025-06-30;1;JUNDIAÍ;Setor3;0;0
37.931.298/0001-63;2025-06-30;1;JUNDIAÍ;SetorN;0;0
37.931.298/0001-63;2025-06-30;1;GRAVATAI;Setor1;0;0
37.931.298/0001-63;2025-09-30;1;APT ANAPURUS;Setor1;0;0
37.931.298/0001-63;2025-09-30;1;APT ANAPURUS;Setor2;0;0
37.931.298/0001-63;2025-09-30;1;APT ANAPURUS;Setor3;0;0
37.931.298/0001-63;2025-09-30;1;APT ANAPURUS;SetorN;0;0
37.931.298/0001-63;2025-09-30;1;CAMBORIU031C;Setor1;0;0
37.931.298/0001-63;2025-09-30;1;CAMBORIU031C;Setor2;0;0
37.931.298/0001-63;2025-09-30;1;CAMBORIU031C;Setor3;0;0
37.931.298/0001-63;2025-09-30;1;CAMBORIU031C;SetorN;0;0
37.931.298/0001-63;2025-09-30;1;MOGICRUZES;Setor1;0;0
37.931.298/0001-63;2025-09-30;1;MOGICRUZES;Setor2;0;0
37.931.298/0001-63;2025-09-30;1;MOGICRUZES;Setor3;0;0
37.931.298/0001-63;2025-09-30;1;MOGICRUZES;SetorN;0;0
37.931.298/0001-63;2025-09-30;1;BRIGADEIRO;Setor1;0;0
37.931.298/0001-63;2025-09-30;1;BRIGADEIRO;Setor2;0;0
37.931.298/0001-63;2025-09-30;1;BRIGADEIRO;Setor3;0;0
37.931.298/0001-63;2025-09-30;1;BRIGADEIRO;SetorN;0;0
37.931.298/0001-63;2025-09-30;1;GUARULHOSI;Setor1;0;0
37.931.298/0001-63;2025-09-30;1;GUARULHOSI;Setor2;0;0
37.931.298/0001-63;2025-09-30;1;GUARULHOSI;Setor3;0;0
37.931.298/0001-63;2025-09-30;1;JUNDIAÍ;SetorN;0;0
37.931.298/0001-63;2025-09-30;1;JUNDIAÍ;Setor3;0;0
37.931.298/0001-63;2025-09-30;1;JUNDIAÍ;Setor2;0;0
37.931.298/0001-63;2025-09-30;1;JUNDIAÍ;Setor1;0;0
37.931.298/0001-63;2025-09-30;1;ATIBAIA;SetorN;0;0
37.931.298/0001-63;2025-09-30;1;ATIBAIA;Setor3;0;0
37.931.298/0001-63;2025-09-30;1;ATIBAIA;Setor2;0;0
37.931.298/0001-63;2025-09-30;1;ATIBAIA;Setor1;0;0
37.931.298/0001-63;2025-09-30;1;GUARULHOSII;SetorN;0;0
37.931.298/0001-63;2025-09-30;1;GUARULHOSII;Setor3;0;0
37.931.298/0001-63;2025-09-30;1;GUARULHOSI;SetorN;0;0
37.931.298/0001-63;2025-09-30;1;GUARULHOSII;Setor1;0;0
37.931.298/0001-63;2025-09-30;1;GUARULHOSII;Setor2;0;0
37.931.298/0001-63;2025-12-31;1;JUNDIAÍ;SetorN;0;0
37.931.298/0001-63;2025-12-31;1;JUNDIAÍ;Setor3;0;0
37.931.298/0001-63;2025-12-31;1;JUNDIAÍ;Setor2;0;0
37.931.298/0001-63;2025-12-31;1;JUNDIAÍ;Setor1;0;0
37.931.298/0001-63;2025-12-31;1;ATIBAIA;SetorN;0;0
37.931.298/0001-63;2025-12-31;1;ATIBAIA;Setor3;0;0
37.931.298/0001-63;2025-12-31;1;ATIBAIA;Setor2;0;0
37.931.298/0001-63;2025-12-31;1;GUARULHOSII;Setor3;0;0
37.931.298/0001-63;2025-12-31;1;GUARULHOSII;Setor2;0;0
37.931.298/0001-63;2025-12-31;1;GUARULHOSII;Setor1;0;0
37.931.298/0001-63;2025-12-31;1;GUARULHOSI;SetorN;0;0
37.931.298/0001-63;2025-12-31;1;GUARULHOSI;Setor3;0;0
37.931.298/0001-63;2025-12-31;1;GUARULHOSI;Setor2;0;0
37.931.298/0001-63;2025-12-31;1;GUARULHOSI;Setor1;0;0
37.931.298/0001-63;2025-12-31;1;BRIGADEIRO;SetorN;0;0
37.931.298/0001-63;2025-12-31;1;CAMBORIU031C;Setor1;0;0
37.931.298/0001-63;2025-12-31;1;APT ANAPURUS;SetorN;0;0
37.931.298/0001-63;2025-12-31;1;APT ANAPURUS;Setor3;0;0
37.931.298/0001-63;2025-12-31;1;APT ANAPURUS;Setor2;0;0
37.931.298/0001-63;2025-12-31;1;APT ANAPURUS;Setor1;0;0
37.931.298/0001-63;2025-12-31;1;ATIBAIA;Setor1;0;0
37.931.298/0001-63;2025-12-31;1;GUARULHOSII;SetorN;0;0
37.931.298/0001-63;2025-12-31;1;CAMBORIU031C;SetorN;0;0
37.931.298/0001-63;2025-12-31;1;CAMBORIU031C;Setor3;0;0
37.931.298/0001-63;2025-12-31;1;CAMBORIU031C;Setor2;0;0
37.931.298/0001-63;2025-12-31;1;MOGICRUZES;SetorN;0;0
37.931.298/0001-63;2025-12-31;1;BRIGADEIRO;Setor1;0;0
37.931.298/0001-63;2025-12-31;1;BRIGADEIRO;Setor2;0;0
37.931.298/0001-63;2025-12-31;1;BRIGADEIRO;Setor3;0;0
37.931.298/0001-63;2025-12-31;1;MOGICRUZES;Setor1;0;0
37.931.298/0001-63;2025-12-31;1;MOGICRUZES;Setor2;0;0
37.931.298/0001-63;2025-12-31;1;MOGICRUZES;Setor3;0;0
37.950.819/0001-20;2025-03-31;1;Complexo Industrial Eurofarma;Medicamentos e Outros Produtos;1;0.99059530382617
37.950.819/0001-20;2025-06-30;1;Complexo Industrial Eurofarma;Medicamentos e Outros Produtos;1;0.99333835157449
37.950.819/0001-20;2025-09-30;1;Complexo Industrial Eurofarma;Medicamentos e Outros Produtos;1;0.99276097810017
37.950.819/0001-20;2025-12-31;1;Complexo Industrial Eurofarma;Medicamentos e Outros Produtos;1;0.99705655462275
38.293.862/0001-22;2025-03-31;1;SKY - Tambore;Telecomunicações;1;0.27474187671355
38.293.862/0001-22;2025-03-31;1;Scala Data Center;Outros;1;0.69109050064407
38.293.862/0001-22;2025-06-30;1;Scala Data Center;Outros;1;0.72006837326153
38.293.862/0001-22;2025-06-30;1;SKY - Tambore;Telecomunicações;1;0.23660315971336
38.293.862/0001-22;2025-09-30;1;Scala Data Center;Outros;1;0.73044246693945
38.293.862/0001-22;2025-09-30;1;SKY - Tambore;Telecomunicações;1;0.24001192398423
38.293.862/0001-22;2025-12-31;1;Scala Data Center;Outros;1;0.73891471748736
38.293.862/0001-22;2025-12-31;1;SKY - Tambore;Telecomunicações;1;0.23771985445655
38.293.921/0001-62;2025-03-31;2;Imovel Porto Alegre;SetorN;0;0
38.293.921/0001-62;2025-03-31;2;Imovel Porto Alegre;Setor3;0;0
38.293.921/0001-62;2025-03-31;2;Imovel Porto Alegre;Setor2;0;0
38.293.921/0001-62;2025-03-31;2;Imovel Porto Alegre;Setor1;0;0
38.293.921/0001-62;2025-03-31;2;Edificio Souza Aranha II;SetorN;0;0
38.293.921/0001-62;2025-03-31;2;Edificio Souza Aranha II;Setor3;0;0
38.293.921/0001-62;2025-03-31;2;Edificio Souza Aranha II;Setor2;0;0
38.293.921/0001-62;2025-03-31;2;Edificio Souza Aranha II;Setor1;0;0
38.293.921/0001-62;2025-03-31;2;Edificio Souza Aranha I;SetorN;0;0
38.293.921/0001-62;2025-03-31;2;Edificio Souza Aranha I;Setor3;0;0
38.293.921/0001-62;2025-03-31;2;Edificio Souza Aranha I;Setor1;0;0
38.293.921/0001-62;2025-03-31;2;Edificio Souza Aranha I;Setor2;0;0
38.293.921/0001-62;2025-06-30;1;Ed. Flamengo;SetorN;0;0
38.293.921/0001-62;2025-06-30;1;Ed. Flamengo;Setor3;0;0
38.293.921/0001-62;2025-06-30;1;Ed. Flamengo;Setor2;0;0
38.293.921/0001-62;2025-06-30;1;Ed. Flamengo;Setor1;0;0
38.293.921/0001-62;2025-06-30;1;Ed. Porto Alegre;SetorN;0;0
38.293.921/0001-62;2025-06-30;1;Ed. Porto Alegre;Setor3;0;0
38.293.921/0001-62;2025-06-30;1;Ed. Porto Alegre;Setor2;0;0
38.293.921/0001-62;2025-06-30;1;Ed. Porto Alegre;Setor1;0;0
38.293.921/0001-62;2025-06-30;1;Edificio Souza Aranha II;SetorN;0;0
38.293.921/0001-62;2025-06-30;1;Edificio Souza Aranha II;Setor3;0;0
38.293.921/0001-62;2025-06-30;1;Edificio Souza Aranha II;Setor2;0;0
38.293.921/0001-62;2025-06-30;1;Edificio Souza Aranha II;Setor1;0;0
38.293.921/0001-62;2025-06-30;1;Edificio Souza Aranha I;SetorN;0;0
38.293.921/0001-62;2025-06-30;1;Edificio Souza Aranha I;Setor1;0;0
38.293.921/0001-62;2025-06-30;1;Edificio Souza Aranha I;Setor3;0;0
38.293.921/0001-62;2025-06-30;1;Edificio Souza Aranha I;Setor2;0;0
38.293.921/0001-62;2025-09-30;1;Ed. Souza Aranha II;Setor1;0;0
38.293.921/0001-62;2025-09-30;1;Ed. Souza Aranha II;Setor2;0;0
38.293.921/0001-62;2025-09-30;1;Ed. Souza Aranha II;Setor3;0;0
38.293.921/0001-62;2025-09-30;1;Ed. Souza Aranha II;SetorN;0;0
38.293.921/0001-62;2025-09-30;1;Ed. Porto Alegre;Setor1;0;0
38.293.921/0001-62;2025-09-30;1;Ed. Porto Alegre;Setor2;0;0
38.293.921/0001-62;2025-09-30;1;Ed. Pedra Grande;Setor1;0;0
38.293.921/0001-62;2025-09-30;1;Ed. Pedra Grande;Setor2;0;0
38.293.921/0001-62;2025-09-30;1;Ed. Pedra Grande;Setor3;0;0
38.293.921/0001-62;2025-09-30;1;Ed. Pedra Grande;SetorN;0;0
38.293.921/0001-62;2025-09-30;1;Ed. Torre Sul;Setor1;0;0
38.293.921/0001-62;2025-09-30;1;Ed. Torre Sul;Setor2;0;0
38.293.921/0001-62;2025-09-30;1;Ed. Torre Sul;Setor3;0;0
38.293.921/0001-62;2025-09-30;1;Ed. Torre Sul;SetorN;0;0
38.293.921/0001-62;2025-09-30;1;Ed. Flamengo;SetorN;0;0
38.293.921/0001-62;2025-09-30;1;Ed. Flamengo;Setor3;0;0
38.293.921/0001-62;2025-09-30;1;Ed. Flamengo;Setor2;0;0
38.293.921/0001-62;2025-09-30;1;Ed. Flamengo;Setor1;0;0
38.293.921/0001-62;2025-09-30;1;Ed. Souza Aranha I;SetorN;0;0
38.293.921/0001-62;2025-09-30;1;Ed. Souza Aranha I;Setor3;0;0
38.293.921/0001-62;2025-09-30;1;Ed. Souza Aranha I;Setor2;0;0
38.293.921/0001-62;2025-09-30;1;Ed. Souza Aranha I;Setor1;0;0
38.293.921/0001-62;2025-09-30;1;Ed. Porto Alegre;SetorN;0;0
38.293.921/0001-62;2025-09-30;1;Ed. Porto Alegre;Setor3;0;0
38.293.921/0001-62;2025-12-31;1;Ed. Pedra Grande;SetorN;0;0
38.293.921/0001-62;2025-12-31;1;Ed. Pedra Grande;Setor3;0;0
38.293.921/0001-62;2025-12-31;1;Ed. Pedra Grande;Setor2;0;0
38.293.921/0001-62;2025-12-31;1;Ed. Pedra Grande;Setor1;0;0
38.293.921/0001-62;2025-12-31;1;Ed. Flamengo;SetorN;0;0
38.293.921/0001-62;2025-12-31;1;Ed. Flamengo;Setor3;0;0
38.293.921/0001-62;2025-12-31;1;Ed. Flamengo;Setor2;0;0
38.293.921/0001-62;2025-12-31;1;Ed. Flamengo;Setor1;0;0
38.293.921/0001-62;2025-12-31;1;Ed. Souza Aranha I;SetorN;0;0
38.293.921/0001-62;2025-12-31;1;Ed. Souza Aranha I;Setor3;0;0
38.293.921/0001-62;2025-12-31;1;Ed. Souza Aranha I;Setor2;0;0
38.293.921/0001-62;2025-12-31;1;Ed. Souza Aranha I;Setor1;0;0
38.293.921/0001-62;2025-12-31;1;Ed. Porto Alegre;SetorN;0;0
38.293.921/0001-62;2025-12-31;1;Ed. Porto Alegre;Setor3;0;0
38.293.921/0001-62;2025-12-31;1;Ed. Porto Alegre;Setor2;0;0
38.293.921/0001-62;2025-12-31;1;Ed. Porto Alegre;Setor1;0;0
38.293.921/0001-62;2025-12-31;1;Ed. Souza Aranha II;SetorN;0;0
38.293.921/0001-62;2025-12-31;1;Ed. Souza Aranha II;Setor3;0;0
38.293.921/0001-62;2025-12-31;1;Ed. Souza Aranha II;Setor2;0;0
38.293.921/0001-62;2025-12-31;1;Ed. Souza Aranha II;Setor1;0;0
38.293.921/0001-62;2025-12-31;1;Ed. Torre Sul;Setor1;0;0
38.293.921/0001-62;2025-12-31;1;Ed. Torre Sul;Setor2;0;0
38.293.921/0001-62;2025-12-31;1;Ed. Torre Sul;Setor3;0;0
38.293.921/0001-62;2025-12-31;1;Ed. Torre Sul;SetorN;0;0
38.294.086/0001-85;2025-03-31;1;Rochavera - Torre A;Outros;0.14259253743349;0.06333874902495
38.294.086/0001-85;2025-03-31;1;Rochavera - Torre A;Serviços Financeiros Diversos;0.18739120840119;0.08323804970468
38.294.086/0001-85;2025-03-31;1;Rochavera - Torre A;Previdência e Seguros;0.13421181617658;0.05961608295916
38.294.086/0001-85;2025-03-31;1;Rochavera - Torre B;Medicamentos e Outros Produtos;0.14541618414214;0.05646530571632
38.294.086/0001-85;2025-03-31;1;Rochavera - Torre B;Outros;0.46590864268111;0.18091297127662
38.294.086/0001-85;2025-03-31;1;Rochavera - Torre B;Serviços Médico - Hospitalares;0.18900984618704;0.07339278506932
38.294.086/0001-85;2025-06-30;1;Rochavera - Torre A;Outros;0.13115964985831;0.05991257137934
38.294.086/0001-85;2025-06-30;1;Rochavera - Torre A;Previdência e Seguros;0.13133421400782;0.05999231074338
38.294.086/0001-85;2025-06-30;1;Rochavera - Torre B;Medicamentos e Outros Produtos;0.14354078706714;0.05403534326076
38.294.086/0001-85;2025-06-30;1;Rochavera - Torre B;Outros;0.27163196451435;0.10225474405587
38.294.086/0001-85;2025-06-30;1;Rochavera - Torre B;Serviços Médico - Hospitalares;0.19074367340491;0.07180467710848
38.294.086/0001-85;2025-09-30;1;Rochavera - Torre A;Outros;0.14158416894168;0.06474352958487
38.294.086/0001-85;2025-09-30;1;Rochavera - Torre A;Previdência e Seguros;0.1354242244232;0.06192671360075
38.294.086/0001-85;2025-09-30;1;Rochavera - Torre B;Medicamentos e Outros Produtos;0.13130289134403;0.05398623030745
38.294.086/0001-85;2025-09-30;1;Rochavera - Torre B;Outros;0.19866145681502;0.08168124137288
38.294.086/0001-85;2025-09-30;1;Rochavera - Torre B;Serviços Médico - Hospitalares;0.17579406925651;0.07227913271688
38.294.086/0001-85;2025-12-31;1;Rochavera - Torre A;Outros;0.14790592698196;0.01864332730134
38.294.086/0001-85;2025-12-31;1;Rochavera - Torre B;Medicamentos e Outros Produtos;0.13510771041669;0.01882347705915
38.294.086/0001-85;2025-12-31;1;Rochavera - Torre B;Serviços Médico - Hospitalares;0.18088812789239;0.02520169659566
38.658.984/0001-75;2025-03-31;1;ED SEDE MT;Escritórios corporativos;0;0
38.658.984/0001-75;2025-03-31;1;ED SEDE CONT;Escritórios corporativos;0;0
38.658.984/0001-75;2025-03-31;1;ED QUERENCIA;Escritórios corporativos;0;0
38.658.984/0001-75;2025-03-31;1;ED NOVO HAMB;Escritórios corporativos;0;0
38.658.984/0001-75;2025-03-31;1;ED HORTO FLO;Escritórios corporativos;0;0
38.658.984/0001-75;2025-03-31;1;ED CICOB;Escritórios corporativos;0;0
38.658.984/0001-75;2025-03-31;1;ED CASCAVEL;Escritórios corporativos;0;0
38.658.984/0001-75;2025-03-31;1;ED CARLOS GO;Escritórios corporativos;0;0
38.658.984/0001-75;2025-03-31;1;ED FILIAL;Escritórios corporativos;0;0
38.658.984/0001-75;2025-03-31;1;ED BLUMENAU;Escritórios corporativos;0;0
38.658.984/0001-75;2025-06-30;1;ED HORTO FLO;Escritórios corporativos;0;0
38.658.984/0001-75;2025-06-30;1;ED CICOB;Escritórios corporativos;0;0
38.658.984/0001-75;2025-06-30;1;ED CASCAVEL;Escritórios corporativos;0;0
38.658.984/0001-75;2025-06-30;1;ED CARLOS GO;Escritórios corporativos;0;0
38.658.984/0001-75;2025-06-30;1;ED FILIAL;Escritórios corporativos;0;0
38.658.984/0001-75;2025-06-30;1;ED BLUMENAU;Escritórios corporativos;0;0
38.658.984/0001-75;2025-06-30;1;ED NOVO HAMB;Escritórios corporativos;0;0
38.658.984/0001-75;2025-06-30;1;ED SEDE MT;Escritórios corporativos;0;0
38.658.984/0001-75;2025-06-30;1;ED SEDE CONT;Escritórios corporativos;0;0
38.658.984/0001-75;2025-06-30;1;ED QUERENCIA;Escritórios corporativos;0;0
38.658.984/0001-75;2025-09-30;1;ED CICOB;Escritórios corporativos;0;0
38.658.984/0001-75;2025-09-30;1;ED HORTO FLO;Escritórios corporativos;0;0
38.658.984/0001-75;2025-09-30;1;ED NOVO HAMB;Escritórios corporativos;0;0
38.658.984/0001-75;2025-09-30;1;ED CASCAVEL;Escritórios corporativos;0;0
38.658.984/0001-75;2025-09-30;1;ED CARLOS GO;Escritórios corporativos;0;0
38.658.984/0001-75;2025-09-30;1;ED QUERENCIA;Escritórios corporativos;0;0
38.658.984/0001-75;2025-09-30;1;ED SEDE CONT;Escritórios corporativos;0;0
38.658.984/0001-75;2025-09-30;1;ED SEDE MT;Escritórios corporativos;0;0
38.658.984/0001-75;2025-09-30;1;ED FILIAL;Escritórios corporativos;0;0
38.658.984/0001-75;2025-09-30;1;ED BLUMENAU;Escritórios corporativos;0;0
38.658.984/0001-75;2025-12-31;1;ED BLUMENAU;Escritórios corporativos;0;0
38.658.984/0001-75;2025-12-31;1;ED FILIAL;Escritórios corporativos;0;0
38.658.984/0001-75;2025-12-31;1;ED CARLOS GO;Escritórios corporativos;0;0
38.658.984/0001-75;2025-12-31;1;ED CASCAVEL;Escritórios corporativos;0;0
38.658.984/0001-75;2025-12-31;1;ED CICOB;Escritórios corporativos;0;0
38.658.984/0001-75;2025-12-31;1;ED HORTO FLO;Escritórios corporativos;0;0
38.658.984/0001-75;2025-12-31;1;ED NOVO HAMB;Escritórios corporativos;0;0
38.658.984/0001-75;2025-12-31;1;ED QUERENCIA;Escritórios corporativos;0;0
38.658.984/0001-75;2025-12-31;1;ED SEDE CONT;Escritórios corporativos;0;0
38.658.984/0001-75;2025-12-31;1;ED SEDE MT;Escritórios corporativos;0;0
39.347.413/0001-82;2025-06-30;1;Unimed Campina Grande;SetorN;0;0
39.347.413/0001-82;2025-06-30;1;Unimed Campina Grande;Hospital;1;1
39.347.413/0001-82;2025-06-30;1;Unimed Campina Grande;Setor2;0;0
39.347.413/0001-82;2025-06-30;1;Unimed Campina Grande;Setor3;0;0
39.347.413/0001-82;2025-09-30;1;Unimed Campina Grande;SetorN;0;0
39.347.413/0001-82;2025-09-30;1;Unimed Campina Grande;Setor3;0;0
39.347.413/0001-82;2025-09-30;1;Unimed Campina Grande;Setor2;0;0
39.347.413/0001-82;2025-09-30;1;Unimed Campina Grande;Hospital;1;0.95359
39.347.413/0001-82;2025-12-31;1;Unimed Campina Grande;SetorN;0;0
39.347.413/0001-82;2025-12-31;1;Unimed Campina Grande;Setor3;0;0
39.347.413/0001-82;2025-12-31;1;Unimed Campina Grande;Setor2;0;0
39.347.413/0001-82;2025-12-31;1;Unimed Campina Grande;Hospital;1;0.961368
39.375.158/0001-81;2025-03-31;1;Condomínio Pedroso Alvarenga-Studio nº 420;Setor2;0;0
39.375.158/0001-81;2025-03-31;1;Condomínio Pedroso Alvarenga-Studio nº 420;Setor3;0;0
39.375.158/0001-81;2025-03-31;1;Condomínio Pedroso Alvarenga-Studio nº 420;SetorN;0;0
39.375.158/0001-81;2025-03-31;1;Condomínio Pedroso Alvarenga-Studio nº 421;Setor1;0;0
39.375.158/0001-81;2025-03-31;1;Condomínio Pedroso Alvarenga-Studio nº 421;Setor2;0;0
39.375.158/0001-81;2025-03-31;1;Condomínio Pedroso Alvarenga-Studio nº 421;Setor3;0;0
39.375.158/0001-81;2025-03-31;1;Condomínio Pedroso Alvarenga-Studio nº 421;SetorN;0;0
39.375.158/0001-81;2025-03-31;1;Condomínio Pedroso Alvarenga-Studio nº 511;Setor1;0;0
39.375.158/0001-81;2025-03-31;1;Condomínio Pedroso Alvarenga-Studio nº 511;Setor2;0;0
39.375.158/0001-81;2025-03-31;1;Condomínio Pedroso Alvarenga-Studio nº 511;Setor3;0;0
39.375.158/0001-81;2025-03-31;1;Condomínio Pedroso Alvarenga-Studio nº 511;SetorN;0;0
39.375.158/0001-81;2025-03-31;1;Condomínio Pedroso Alvarenga-Studio nº 621;Setor1;0;0
39.375.158/0001-81;2025-03-31;1;Condomínio Pedroso Alvarenga-Studio nº 621;Setor2;0;0
39.375.158/0001-81;2025-03-31;1;Condomínio Pedroso Alvarenga-Studio nº 621;Setor3;0;0
39.375.158/0001-81;2025-03-31;1;Condomínio Pedroso Alvarenga-Studio nº 621;SetorN;0;0
39.375.158/0001-81;2025-03-31;1;Condomínio Pedroso Alvarenga-Studio nº 401;Setor1;0;0
39.375.158/0001-81;2025-03-31;1;Condomínio Pedroso Alvarenga-Studio nº 401;Setor2;0;0
39.375.158/0001-81;2025-03-31;1;Condomínio Pedroso Alvarenga-Studio nº 401;Setor3;0;0
39.375.158/0001-81;2025-03-31;1;Condomínio Pedroso Alvarenga-Studio nº 401;SetorN;0;0
39.375.158/0001-81;2025-03-31;1;Condomínio Pedroso Alvarenga-Studio nº 402;Setor1;0;0
39.375.158/0001-81;2025-03-31;1;Condomínio Pedroso Alvarenga-Studio nº 402;Setor2;0;0
39.375.158/0001-81;2025-03-31;1;Condomínio Pedroso Alvarenga-Studio nº 701;Setor1;0;0
39.375.158/0001-81;2025-03-31;1;Condomínio Pedroso Alvarenga-Studio nº 409;SetorN;0;0
39.375.158/0001-81;2025-03-31;1;Condomínio Pedroso Alvarenga-Studio nº 409;Setor3;0;0
39.375.158/0001-81;2025-03-31;1;Condomínio Pedroso Alvarenga-Studio nº 409;Setor2;0;0
39.375.158/0001-81;2025-03-31;1;Condomínio Pedroso Alvarenga-Studio nº 409;Setor1;0;0
39.375.158/0001-81;2025-03-31;1;Condomínio Pedroso Alvarenga-Studio nº 408;SetorN;0;0
39.375.158/0001-81;2025-03-31;1;Condomínio Pedroso Alvarenga-Studio nº 408;Setor3;0;0
39.375.158/0001-81;2025-03-31;1;Condomínio Pedroso Alvarenga-Studio nº 408;Setor2;0;0
39.375.158/0001-81;2025-03-31;1;Condomínio Pedroso Alvarenga-Studio nº 408;Setor1;0;0
39.375.158/0001-81;2025-03-31;1;Condomínio Pedroso Alvarenga-Studio nº 407;SetorN;0;0
39.375.158/0001-81;2025-03-31;1;Condomínio Pedroso Alvarenga-Studio nº 410;Setor1;0;0
39.375.158/0001-81;2025-03-31;1;Condomínio Pedroso Alvarenga-Studio nº 410;Setor2;0;0
39.375.158/0001-81;2025-03-31;1;Condomínio Pedroso Alvarenga-Studio nº 410;Setor3;0;0
39.375.158/0001-81;2025-03-31;1;Condomínio Pedroso Alvarenga-Studio nº 407;Setor3;0;0
39.375.158/0001-81;2025-03-31;1;Condomínio Pedroso Alvarenga-Studio nº 407;Setor2;0;0
39.375.158/0001-81;2025-03-31;1;Condomínio Pedroso Alvarenga-Studio nº 407;Setor1;0;0
39.375.158/0001-81;2025-03-31;1;Condomínio Pedroso Alvarenga-Studio nº 406;SetorN;0;0
39.375.158/0001-81;2025-03-31;1;Condomínio Pedroso Alvarenga-Studio nº 406;Setor3;0;0
39.375.158/0001-81;2025-03-31;1;Condomínio Pedroso Alvarenga-Studio nº 406;Setor2;0;0
39.375.158/0001-81;2025-03-31;1;Condomínio Pedroso Alvarenga-Studio nº 406;Setor1;0;0
