CNPJ_Fundo_Classe;Data_Referencia;Versao;Percentual_Vencimento_Valor_Total_Faixa_Ate_3Meses;Percentual_Vencimento_Receita_FII_Faixa_Ate_3Meses;Percentual_Vencimento_Valor_Total_Faixa_3a6Meses;Percentual_Vencimento_Receita_FII_Faixa_3a6Meses;Percentual_Vencimento_Valor_Total_Faixa_6a9Meses;Percentual_Vencimento_Receita_FII_Faixa_6a9Meses;Percentual_Vencimento_Valor_Total_Faixa_9a12Meses;Percentual_Vencimento_Receita_FII_Faixa_9a12Meses;Percentual_Vencimento_Valor_Total_Faixa_12a15Meses;Percentual_Vencimento_Receita_FII_Faixa_12a15Meses;Percentual_Vencimento_Valor_Total_Faixa_15a18Meses;Percentual_Vencimento_Receita_FII_Faixa_15a18Meses;Percentual_Vencimento_Valor_Total_Faixa_18a21Meses;Percentual_Vencimento_Receita_FII_Faixa_18a21Meses;Percentual_Vencimento_Valor_Total_Faixa_21a24Meses;Percentual_Vencimento_Receita_FII_Faixa_21a24Meses;Percentual_Vencimento_Valor_Total_Faixa_24a27Meses;Percentual_Vencimento_Receita_FII_Faixa_24a27Meses;Percentual_Vencimento_Valor_Total_Faixa_27a30Meses;Percentual_Vencimento_Receita_FII_Faixa_27a30Meses;Percentual_Vencimento_Valor_Total_Faixa_30a33Meses;Percentual_Vencimento_Receita_FII_Faixa_30a33Meses;Percentual_Vencimento_Valor_Total_Faixa_33a36Meses;Percentual_Vencimento_Receita_FII_Faixa_33a36Meses;Percentual_Vencimento_Valor_Total_Faixa_Acima_36Meses;Percentual_Vencimento_Receita_FII_Faixa_Acima_36Meses;Percentual_Vencimento_Valor_Total_Faixa_Indeterminado;Percentual_Vencimento_Receita_FII_Faixa_Indeterminado;Percentual_Indexador_Valor_Total_IGPM;Percentual_Indexador_Receita_FII_IGPM;Percentual_Indexador_Valor_Total_INPC;Percentual_Indexador_Receita_FII_INPC;Percentual_Indexador_Valor_Total_IPCA;Percentual_Indexador_Receita_FII_IPCA;Percentual_Indexador_Valor_Total_INCC;Percentual_Indexador_Receita_FII_INCC;Caracteristicas_Contratuais;Politica_Contratacao_Seguro_Imovel_Renda_Acabado;Politica_Contratacao_Seguro_Imovel_Renda_Construcao;Politica_Contratacao_Seguro_Imovel_Venda_Acabado;Politica_Contratacao_Seguro_Imovel_Venda_Construcao;Ativo_Liquidez_Valor_Disponibilidades;Ativo_Liquidez_Valor_Titulos_Publicos;Ativo_Liquidez_Valor_Titulos_Privados;Ativo_Liquidez_Valor_Fundos_Renda_Fixa
50.750.438/0001-65;2025-06-30;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2274425.95
50.750.438/0001-65;2025-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;N/A;0;0;0;3303754.08
50.750.438/0001-65;2025-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;N/A;0;0;0;16707626.26
50.808.042/0001-21;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;1;0.91;;;0.87;0.8;;;0.13;0.12;;;Conforme previsto no regulamento do fundo e realizado pela gestora;Conforme contrato;;;;1000;;;19905690.95
50.808.042/0001-21;2025-06-30;1;;;;;;;0.29793;0.29793;;;;;0.060318;0.060318;0.097631;0.097631;;;;;;;0.544121;0.544121;;;;;0.541136;0.541136;;;0.458864;0.458864;;;Conforme previsto no regulamento do fundo e realizado pela gestora;Conforme contrato;;;;1000;;;4261806.97
50.808.042/0001-21;2025-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Não possui informação apresentada;Não possui informação apresentada;;;;1000;;;4527067.85
50.808.042/0001-21;2025-12-31;1;;;;;0.371943;0.356742;;;;;0.073812;0.070795;;;0.119532;0.114646;;;;;;;;;0.419569;0.402432;0.015145;0.014526;0.587687;0.563668;;;0.412313;0.395462;;;Não possui informação apresentada;Não possui informação apresentada;;;;;;;4016551.19
50.876.919/0001-11;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;.;.;;8193.49;0;0;393553.52
50.876.919/0001-11;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;.;.;;172420.84;0;0;482484.19
50.876.919/0001-11;2025-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Seguro a ser contratado pela Construtora.;;;9122.13;;;
50.876.919/0001-11;2025-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Previsto no regulamento do Fundo.;Previsto no regulamento do Fundo.;Previsto no regulamento do Fundo.;Previsto no regulamento do Fundo.;;1955.2;2614692.62;0;0
50.918.320/0001-01;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;1;;;Informação não apresentada;Informação não apresentada;;;;1000;0;0;233000.7
50.918.320/0001-01;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;1;;;Informação não apresentada;Informação não apresentada;;;;1000;0;0;233000.7
50.918.320/0001-01;2025-09-30;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1000;;;93891.64
50.918.320/0001-01;2025-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Informação não apresentada;Informação não apresentada;;;;1000;;;137535.25
50.939.923/0001-81;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;;;;0;;;44.93
50.939.923/0001-81;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;;;;10900.85;0;0;46.4
50.939.923/0001-81;2025-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;;;;3704.85;0;0;48.07
50.939.923/0001-81;2025-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;;;;0;0;0;0
50.940.230/0001-09;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;;;;0;;;1568.15
50.940.230/0001-09;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;;;;0;0;0;81.34
50.940.230/0001-09;2025-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;;;;0;0;0;84.27
50.940.230/0001-09;2025-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;;;;0;0;0;86.69
50.957.247/0001-79;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;N/A;N/A;N/A;;;2086.9;;;5583836.63
50.957.247/0001-79;2025-06-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;N/A;N/A;N/A;;;10061.2;;;6393234.32
50.957.247/0001-79;2025-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;N/A;N/A;N/A;;;4085.45;;;3457992.89
50.957.247/0001-79;2025-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;N/A;N/A;N/A;;;4060.76;;;3875974.84
51.067.062/0001-51;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;;;;0;;;5838908.5
51.067.062/0001-51;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;;;;0;0;0;6908306.52
51.067.062/0001-51;2025-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;;;;0;0;0;5769282.57
51.067.062/0001-51;2025-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;;;;18083112.44;2704664.57;0;92531.61
51.192.125/0001-00;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;0;0;0;2874753.02
51.192.125/0001-00;2025-06-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;0;0;75696498.03;6634157.65
51.192.125/0001-00;2025-09-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;0;0;0;4078349.88
51.192.125/0001-00;2025-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;;;;
51.226.569/0001-00;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;;;;75.99;;;4924.59
51.226.569/0001-00;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;;;;4432.86;0;0;981.98
51.226.569/0001-00;2025-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;;;;4015.55;0;0;1017.3
51.226.569/0001-00;2025-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;;;;0;0;0;238.68
51.294.441/0001-84;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;52234.59;28418219.38;;
51.294.441/0001-84;2025-06-30;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;185171.54;23484835.78;;
51.294.441/0001-84;2025-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;934945.91;42749591.31;;
51.294.441/0001-84;2025-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;194724.05;18346594.18;;
51.295.092/0001-15;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n/a;n/a;;;;78.89;0;0;130758.86
51.295.092/0001-15;2025-06-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n/a;n/a;;;;78.89;0;0;41446.13
51.295.092/0001-15;2025-09-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;N/A;N/A;;;;8715.75;;;55034.72
51.295.092/0001-15;2025-12-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;N/A;N/A;;;;215.75;;;125291.73
51.303.221/0001-70;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;na;na;;n/a;;1856;;;2593.88
51.303.221/0001-70;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;na;na;;n/a;;4.34;;;91.93
51.303.221/0001-70;2025-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;N/A;N/A;;n/a;;36;;;92.71
51.303.221/0001-70;2025-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;N/A;N/A;;na;;76.96;;;
51.326.818/0001-30;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;1;;;Informação não apresentada;Informação não apresentada;;;;1000;0;0;40100.18
51.326.818/0001-30;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;1;;;Informação não apresentada;Informação não apresentada;;;;1000;0;0;84230.09
51.326.818/0001-30;2025-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1000;;;412348.79
51.326.818/0001-30;2025-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Os contratos que incluem cláusulas relativas a reajustes e indexadores, condições de rescisão e garantias exigidas, bem como outras disposições necessárias ao cumprimento das obrigações entre as partes, seguem padrão previamente estabelecido, cujas características estão devidamente descritas e em posse do locador e do locatário.;Política padrão  de seguros especificamente voltada à preservação de imóveis. Seguro não substitui a obrigação legal de preservar o imóvel. Ele cobre apenas riscos aleatórios, não a deterioração natural, a falta de manutenção ou o abandono.;;;;1000;;;169571.28
51.381.999/0001-05;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;;;;7781.67;;;
51.381.999/0001-05;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;;;;70.52;0;0;0
51.381.999/0001-05;2025-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;;;;70.52;0;0;0
51.381.999/0001-05;2025-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;;;;70.52;0;0;0
51.385.048/0001-04;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;7287264.33
51.385.048/0001-04;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;6831242.05
51.385.048/0001-04;2025-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;10702658.55
51.385.048/0001-04;2025-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;9840410.69
51.385.174/0001-50;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000;;;3949543.22
51.385.174/0001-50;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000;;;1819169.13
51.385.174/0001-50;2025-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000;;;133173.26
51.385.174/0001-50;2025-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000;;;564174.46
51.392.366/0001-94;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;.;.;.;5246.98;0;0;19.63
51.392.366/0001-94;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Previsto no regulamento do Fundo;Previsto no regulamento do Fundo;;;;5066.67;0;0;24557.65
51.392.366/0001-94;2025-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Previsto no regulamento do Fundo;Previsto no regulamento do Fundo;;;;500;;;
51.392.366/0001-94;2025-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Previsto no regulamento do fundo;Previsto no regulamento do fundo;;;;0;0;0;
51.407.683/0001-37;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;;;;2424.66;;;6.6
51.407.683/0001-37;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;;;;32.66;0;0;6.82
51.407.683/0001-37;2025-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1636.66;0;0;7.06
51.407.683/0001-37;2025-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0.12
51.413.518/0001-98;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1000;;;201940.99
51.413.518/0001-98;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1000;;;146335.83
51.413.518/0001-98;2025-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1000;;;73037.19
51.413.518/0001-98;2025-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1000;;;30516.78
51.416.131/0001-95;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;;;;0;;;181799.6
51.416.131/0001-95;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;;;;416.8;0;0;1301.19
51.416.131/0001-95;2025-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;;;;271.8;0;0;1348
51.416.131/0001-95;2025-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;;;;126.8;0;0;1386.73
51.472.985/0001-99;2025-03-31;1;0.004;0.004;0.039;0.039;0.047;0.047;0.177;0.177;0.113;0.113;0.145;0.145;0.019;0.019;0.052;0.052;0.079;0.079;0.032;0.032;0.016;0.016;0.163;0.163;0.001;0.001;0.053;0.053;0.4721;0.4721;0.0474;0.0474;0.0789;0.0789;0.4016;0.4016;Os contratos de locação administrados por esta empresa geralmente apresentam características comuns, consideradas essenciais para os imóveis sob sua gestão. Entre os principais aspectos destacam-se:a) Disposições sobre benfeitorias - regulamentando as melhorias realizadas no imóvel.b) Revisão do aluguel - ajustes realizados conforme a legislação aplicável.c) Indexador utilizado - normalmente o IGPM-FGV é adotado para os reajustes.d) Formas de garantia - são aceitas garantias bancárias (fiança ou seguro-fiança) ou depósito caução.É importante destacar que cada contrato é negociado individualmente, cláusula por cláusula, com o locatário. Portanto, embora a maioria dos contratos siga as diretrizes mencionadas, podem existir acordos com condições diferenciadas.;N/A;N/A;N/A;N/A;0;0;0;3459743.52
51.472.985/0001-99;2025-06-30;1;0.0042;0.0042;0.0389;0.0389;0.0472;0.0472;0.1765;0.1765;0.1128;0.1128;0.145;0.145;0.0185;0.0185;0.0523;0.0523;0.0791;0.0791;0.0315;0.0315;0.0162;0.0162;0.1634;0.1634;0.0012;0.0012;0.0532;0.0532;0.4721;0.4721;0.0474;0.0474;0.0789;0.0789;0.4016;0.4016;Os contratos de locação administrados por esta empresa geralmente apresentam características comuns, consideradas essenciais para os imóveis sob sua gestão. Entre os principais aspectos destacam-se:a) Disposições sobre benfeitorias - regulamentando as melhorias realizadas no imóvel.b) Revisão do aluguel - ajustes realizados conforme a legislação aplicável.c) Indexador utilizado - normalmente o IGPM-FGV é adotado para os reajustes.d) Formas de garantia - são aceitas garantias bancárias (fiança ou seguro-fiança) ou depósito caução.É importante destacar que cada contrato é negociado individualmente, cláusula por cláusula, com o locatário. Portanto, embora a maioria dos contratos siga as diretrizes mencionadas, podem existir acordos com condições diferenciadas.;N/A;N/A;N/A;N/A;0;0;0;2966523.24
51.472.985/0001-99;2025-09-30;1;0.0042;0.0042;0.0389;0.0389;0.0472;0.0472;0.1765;0.1765;0.1128;0.1128;0.145;0.145;0.0185;0.0185;0.0523;0.0523;0.0791;0.0791;0.0315;0.0315;0.0162;0.0162;0.1634;0.1634;0.0012;0.0012;0.0532;0.0532;0.4721;0.4721;0.0474;0.0474;0.0789;0.0789;0.4016;0.4016;Os contratos de locação administrados por esta empresa geralmente apresentam características comuns, consideradas essenciais para os imóveis sob sua gestão. Entre os principais aspectos destacam-se:a) Disposições sobre benfeitorias - regulamentando as melhorias realizadas no imóvel.b) Revisão do aluguel - ajustes realizados conforme a legislação aplicável.c) Indexador utilizado - normalmente o IGPM-FGV é adotado para os reajustes.d) Formas de garantia - são aceitas garantias bancárias (fiança ou seguro-fiança) ou depósito caução.É importante destacar que cada contrato é negociado individualmente, cláusula por cláusula, com o locatário. Portanto, embora a maioria dos contratos siga as diretrizes mencionadas, podem existir acordos com condições diferenciadas.;N/A;N/A;N/A;N/A;0.01;0;0;1531099.13
51.472.985/0001-99;2025-12-31;1;0.0042;0.0042;0.0389;0.0389;0.0472;0.0472;0.1765;0.1765;0.1128;0.1128;0.145;0.145;0.0185;0.0185;0.0523;0.0523;0.0791;0.0791;0.0315;0.0315;0.0162;0.0162;0.1634;0.1634;0.0012;0.0012;0.0532;0.0532;0.4721;0.4721;0.0474;0.0474;0.0789;0.0789;0.4016;0.4016;Os contratos de locação administrados por esta empresa geralmente apresentam características comuns, consideradas essenciais para os imóveis sob sua gestão. Entre os principais aspectos destacam-se:a) Disposições sobre benfeitorias - regulamentando as melhorias realizadas no imóvel.b) Revisão do aluguel - ajustes realizados conforme a legislação aplicável.c) Indexador utilizado - normalmente o IGPM-FGV é adotado para os reajustes.d) Formas de garantia - são aceitas garantias bancárias (fiança ou seguro-fiança) ou depósito caução.É importante destacar que cada contrato é negociado individualmente, cláusula por cláusula, com o locatário. Portanto, embora a maioria dos contratos siga as diretrizes mencionadas, podem existir acordos com condições diferenciadas.;N/A;;;;0.01;0;0;2469916.63
51.475.461/0001-51;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30800.64;19652773.81;;
51.476.870/0001-72;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;56696.32
51.476.870/0001-72;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;240;0;0;16226.47
51.476.870/0001-72;2025-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;38875.37
51.476.870/0001-72;2025-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;7126.54
51.575.078/0001-75;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.01;;;10131584.02
51.575.078/0001-75;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;7863851.46
51.601.636/0001-20;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4707.02;;;35496326.93
51.601.636/0001-20;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10611.84;;;20605542.31
51.601.636/0001-20;2025-09-30;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1000;;;23318078.42
51.601.636/0001-20;2025-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1000;;;32011524.85
51.641.681/0001-08;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21185.29;1430935.82;;
51.641.681/0001-08;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21653.44;1413318.71;;
51.646.298/0001-42;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20271.61;4494820.04;9945564.11;
51.646.298/0001-42;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16826.84;8174357.72;10099644.29;
51.646.298/0001-42;2025-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17889.09;3974045.48;10063343.36;
51.646.298/0001-42;2025-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11842.16;24634865.02;40225063.25;
51.658.280/0001-60;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1000;;;3820338.11
51.658.280/0001-60;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1000;;;595727.46
