CNPJ_Fundo_Classe;Data_Referencia;Versao;Classe;Nome_Endereco_Imovel;Justificativa_Evolucao_Inferior_Previsto;Justificativa_Custo_Superior_Previsto
35.360.651/0001-77;2025-12-31;1;Imóveis para venda em construção;PAUL REFERN, 32/36/40;n/a;n/a
35.360.651/0001-77;2025-12-31;1;Imóveis para venda em construção;VISCONDE DE OURO PRETO, 67;n/a;n/a
35.360.651/0001-77;2025-12-31;1;Imóveis para venda em construção;LEOPOLDO MIGUEZ 10;n/a;n/a
35.360.651/0001-77;2025-12-31;1;Imóveis para venda em construção;GOMES CARNEIRO, 30/32;n/a;n/a
35.360.651/0001-77;2025-12-31;1;Imóveis para venda em construção;BULHÕES DE CARVALHO 396;n/a;n/a
35.360.651/0001-77;2025-12-31;1;Imóveis para venda em construção;PRUDENTE DE MORAIS, 1356;n/a;n/a
35.652.174/0001-13;2025-03-31;1;Imóveis para venda em construção;Kalea Jardins;Não se aplica;Não se aplica
35.652.174/0001-13;2025-06-30;1;Imóveis para venda em construção;Kalea Jardins;Não se aplica;Não se aplica
35.652.174/0001-13;2025-09-30;1;Imóveis para venda em construção;Kalea Jardins;não se aplica;não se aplica
35.652.174/0001-13;2025-12-31;1;Imóveis para venda em construção;Kalea Jardins;Não se aplica;Não se aplica
35.725.659/0001-90;2025-03-31;1;Imóveis para renda em construção;COND COM QUINTINO BOCAIUVA;A obra não iniciou, está em fase de aprovação de projeto na prefeitura protocolado em fev/2021.;Não se aplica.
35.725.659/0001-90;2025-06-30;1;Imóveis para renda em construção;COND COM QUINTINO BOCAIUVA;A obra não iniciou, está em fase de aprovação de projeto na prefeitura protocolado em fev/2021.;Não se aplica.
35.725.659/0001-90;2025-09-30;1;Imóveis para renda em construção;COND COM QUINTINO BOCAIUVA;A obra não iniciou, está em fase de aprovação de projeto na prefeitura protocolado em fev/2021.;Não se aplica.
35.725.659/0001-90;2025-12-31;1;Imóveis para renda em construção;COND COM QUINTINO BOCAIUVA;A obra não iniciou, está em fase de aprovação de projeto na prefeitura protocolado em fev/2021.;Não se aplica.
36.673.421/0001-20;2025-03-31;1;Imóveis para venda em construção;Não há;Não há;Não há
36.673.421/0001-20;2025-06-30;1;Imóveis para venda em construção;Não há;Não há;Não há
38.293.897/0001-61;2025-03-31;1;Imóveis para venda em construção;Jardim Petrella Brooklin;Não Aplicável;Não Aplicável
38.293.897/0001-61;2025-06-30;1;Imóveis para venda em construção;Jardim Petrella Brooklin;Não Aplicável;Não Aplicável
38.293.897/0001-61;2025-09-30;1;Imóveis para venda em construção;Jardim Petrella Brooklin;Não Aplicável;Não Aplicável
38.293.897/0001-61;2025-12-31;1;Imóveis para venda em construção;Jardim Petrella Brooklin;Não se aplica;Não se aplica
39.347.413/0001-82;2025-03-31;1;Imóveis para renda em construção;Hospital Unimed Campina Grande;Em 20/02/2025 havíamos informado que o novo cronograma apresentado pela construtora o qual previa a conclusão da obra em 28/02/2025 dificilmente seria cumprido, como de fato não foi.  De acordo com a Gerenciadora da obra, o avanço físico em 31/05/2025 era de 99,6% e a expectativa para conclusão da obra passou a ser 30/04/2025.  O que ocorre é que existem diversas pendências que precisam ser sanadas pela Construtora para que a obra posse ser efetivamente concluída.;Em 21/11/2023 foi formalizado o 2 anditamento ao contrato de construção para formalizar o acordo por meio do qual a UNIMED CAMPINA GRANDE assumiu a responsabilidade pelo pagamento de um custo adicional no valor de R$ 12.000.000,00. O valor adicional foi pleiteado pela construtora alegando que o orçamento por ela apresentado continha erros, de sua exclusiva responsabilidade, mas que para viabilizar a conclusão da obra seria necessário o pagamento do custo adicional. Além disso, afirmou que durante a execução da obra identificou a necessidade de alterações de projetos motivadas por incompatibilidades, o que também estaria impactando no custo da  obra. O valor do custo adicional será pago pela UNIMED diretamente aos fornecedores de materias e serviços para obra, não impactando o fluxo de caixa do Fundo.  Quanto ao desvio entre o avanço físico e o avanço financeiro, é importante destacar que tal desvio decorre da contratação de insumos por meio de faturamento direto. .
39.591.218/0001-01;2025-12-31;1;Imóveis para venda em construção;ESTOQUE;Informação não apresentada;Informação não apresentada
40.010.015/0001-55;2025-03-31;1;Imóveis para renda em construção;informação não apresentada;informação não apresentada;informação não apresentada
40.010.015/0001-55;2025-06-30;1;Imóveis para renda em construção;informação não apresentada;informação não apresentada;informação não apresentada
40.010.015/0001-55;2025-09-30;1;Imóveis para renda em construção;Não possui informação apresentada;Não possui informação apresentada;Não possui informação apresentada
40.010.015/0001-55;2025-12-31;1;Imóveis para renda em construção;Não possui informação apresentada;Não possui informação apresentada;Não possui informação apresentada
40.041.723/0001-53;2025-03-31;1;Imóveis para renda em construção;Cyrela For You;Não se aplica;Não se aplica
40.041.723/0001-53;2025-03-31;1;Imóveis para renda em construção;Cyrela On The Parc By Yoo;Não se aplica;Não se aplica
40.041.723/0001-53;2025-03-31;1;Imóveis para renda em construção;Iconyc;Não se aplica;Não se aplica
40.041.723/0001-53;2025-03-31;1;Imóveis para renda em construção;Atmosfera Vila Mariana;Não se aplica;Não se aplica
40.041.723/0001-53;2025-06-30;1;Imóveis para renda em construção;Atmosfera Vila Mariana;Não se aplica;Não se aplica
40.041.723/0001-53;2025-06-30;1;Imóveis para renda em construção;Iconyc;Não se aplica;Não se aplica
40.041.723/0001-53;2025-06-30;1;Imóveis para renda em construção;Cyrela On The Parc By Yoo;Não se aplica;Não se aplica
40.041.723/0001-53;2025-06-30;1;Imóveis para renda em construção;Cyrela For You;Não se aplica;Não se aplica
40.041.723/0001-53;2025-09-30;2;Imóveis para renda em construção;Atmosfera Vila Mariana;Não se aplica;Não se aplica
41.081.336/0001-03;2025-03-31;1;Imóveis para renda em construção;n/a;n/a;n/a
41.081.336/0001-03;2025-06-30;1;Imóveis para renda em construção;n/a;n/a;n/a
41.081.336/0001-03;2025-09-30;2;Imóveis para renda em construção;n/a;n/a;n/a
41.081.336/0001-03;2025-12-31;2;Imóveis para renda em construção;n/a;n/a;n/a
41.081.356/0001-84;2025-03-31;1;Imóveis para venda em construção;Avenida Indianópolis, 70 Moema;N/A;N/A
41.081.356/0001-84;2025-06-30;1;Imóveis para venda em construção;Avenida Indianópolis, 70 Moema;N/A;N/A
41.081.356/0001-84;2025-09-30;1;Imóveis para venda em construção;Avenida Indianópolis, 70 Moema;N/A;N/A
41.081.356/0001-84;2025-12-31;1;Imóveis para venda em construção;Avenida Indianópolis, 70 Moema;N/A;N/A
41.088.458/0001-21;2025-03-31;1;Imóveis para venda em construção;Kalea Jardins;Não se aplica;Não se aplica
41.088.458/0001-21;2025-06-30;1;Imóveis para venda em construção;Kalea Jardins;Não se aplica;Não se aplica
41.088.458/0001-21;2025-09-30;1;Imóveis para venda em construção;Kalea Jardins;Não se aplica;Não se aplica
41.088.458/0001-21;2025-12-31;1;Imóveis para venda em construção;Kalea Jardins;Não se aplica;Não se aplica
41.114.606/0001-35;2025-03-31;1;Imóveis para renda em construção;Hospital Unimed Maceió;Por meio do Fato Relevante (FR) divulgado em 25/11/2024 havíamos informado quanto ao impasse envolvendo a aprovação dos pleitos de aditivos apresentados pela construtora que, após analisados pela Gerenciadora da obra foram enviados para aprovação da Unimed Maceió. Posteriormente em 06/12/2024 divulgamos novo FR informando sobre a formalização de um acordo de Standstill, no período de 02/12/2024 até 28/02/2025 ("Período de Standstill"), com o objetivo de permitir que as Partes entrem em consenso quanto às responsabilidades pelos pleitos apresentados pela Construtora. Ocorre que apesar de avanços na análise dos pleitos restaram pendentes diversas questões sem consenso entre a partes. Assim, em 10/04/2025 divulgamos FR informando que o acordo de Standstill não foi renovado e que o Fundo está mantendo tratativas com a construtora com o objetivo de garantir a continuidade da obra e minimizar eventuais prejuízos decorrentes do atraso. Na oportunidade também informamos que a construtora apresentou novo cronograma com previsão de entrega da obra em 28/08/2026. A Administradora em conjunto com sua assessoria jurídica, está avaliando as melhores alternativas para possibilitar um entendimento entre as partes envolvidas e viabilizar a conclusão do projeto dentro do novo cronograma previsto, zelando pela segurança jurídica, viabilidade financeira e pelo melhor interesse dos cotistas. Manteremos o mercado informado sobre os próximos desdobramentos.;Não se aplica
41.114.606/0001-35;2025-06-30;1;Imóveis para renda em construção;Hospital Unimed Maceió;Conforme informado em relatórios anteriores, o ritimo da obra está impactado pela discussão envolvendo os pleitos de aditivo apresentados pela construtora. Para tratar do tema, em 17/06/25 foi realizada um AGE, na qual os cotistas aprovaram a emissão de de cotas no valor de R$ 33.064mil sendo que deste montante, R$ 16MM será utilizados para pagamento dos pleitos urgentes. Também houve integralização de R$ 1,8MM por parte de a Unimed Maceió, para liberação de pleitos considerador prioritários para retomada da obra. Ademais, foi concedido um prazo para avaliação de medidas de reengenharia de obra e para obtensão do consendo para os demais pleitos apresentados pela construtora. Cabe ainda esclarecer que a construtora apresentou um novo cronograma com prazo de entrega da obra em 29/03/2027. No entanto, tal prazo ainda não foi formalizado pelas partes, motivo pelo qual as informações do item anterior ainda estão baseadzas no cronogram anterior com prazo de término da obra em setmbro/2025. Prazo que não mais será atingido.;Não se aplica
41.114.606/0001-35;2025-09-30;1;Imóveis para renda em construção;Não se aplica;Não se aplica;Não se aplica
41.114.606/0001-35;2025-12-31;2;Imóveis para renda em construção;Não se aplica;Não se aplica;Não se aplica
41.325.993/0001-59;2025-03-31;1;Imóveis para venda em construção;não se aplica;;
41.325.993/0001-59;2025-06-30;1;Imóveis para venda em construção;não se aplica;;
41.325.993/0001-59;2025-09-30;1;Imóveis para venda em construção;não se aplica;;
41.325.993/0001-59;2025-12-31;1;Imóveis para venda em construção;não se aplica;;
41.833.876/0001-04;2025-12-31;1;Imóveis para renda em construção;n/a;n/a;n/a
41.978.154/0001-30;2025-03-31;2;Imóveis para venda em construção;GRAND QUARTIER;N/A;N/A
41.978.154/0001-30;2025-06-30;2;Imóveis para venda em construção;GRAND QUARTIER;N/A;N/A
41.978.154/0001-30;2025-09-30;1;Imóveis para venda em construção;GRAND QUARTIER;N/A;N/A
41.978.154/0001-30;2025-12-31;1;Imóveis para venda em construção;GRAND QUARTIER;N/A;N/A
42.273.290/0001-97;2025-03-31;1;Imóveis para venda em construção;PRUDENTE 786;n/a;n/a
42.273.290/0001-97;2025-03-31;1;Imóveis para venda em construção;Dona Delfina;n/a;n/a
42.273.290/0001-97;2025-03-31;1;Imóveis para venda em construção;Vista Ipanema;n/a;n/a
42.273.290/0001-97;2025-03-31;1;Imóveis para venda em construção;Alma Ipanema;n/a;n/a
42.273.290/0001-97;2025-06-30;1;Imóveis para venda em construção;Dona Delfina;n/a;n/a
42.273.290/0001-97;2025-06-30;1;Imóveis para venda em construção;PRUDENTE 786;n/a;n/a
42.273.290/0001-97;2025-06-30;1;Imóveis para venda em construção;Alma Ipanema;n/a;n/a
42.273.290/0001-97;2025-06-30;1;Imóveis para venda em construção;Vista Ipanema;n/a;n/a
42.273.290/0001-97;2025-09-30;1;Imóveis para venda em construção;Vista Ipanema;n/a;n/a
42.273.290/0001-97;2025-09-30;1;Imóveis para venda em construção;Dona Delfina;n/a;n/a
42.273.290/0001-97;2025-09-30;1;Imóveis para venda em construção;Alma Ipanema;n/a;n/a
42.273.290/0001-97;2025-09-30;1;Imóveis para venda em construção;PRUDENTE 786;n/a;n/a
42.273.290/0001-97;2025-12-31;1;Imóveis para venda em construção;ALMA IPANEMA;n/a;n/a
42.273.290/0001-97;2025-12-31;1;Imóveis para venda em construção;PRUDENTE 786;n/a;n/a
42.273.290/0001-97;2025-12-31;1;Imóveis para venda em construção;VISTA IPANEMA;n/a;n/a
42.537.540/0001-59;2025-09-30;1;Imóveis para renda em construção;Empreendimento Peninsula - Loja A;Não se aplica;Não se aplica
42.537.540/0001-59;2025-09-30;1;Imóveis para renda em construção;Empreendimento Peninsula - Loja B;Não se aplica;Não se aplica
42.537.540/0001-59;2025-09-30;1;Imóveis para renda em construção;Empreendimento Peninsula - Loja C;Não se aplica;Não se aplica
42.537.540/0001-59;2025-09-30;1;Imóveis para renda em construção;Empreendimento Peninsula - Loja D;Não se aplica;Não se aplica
42.537.540/0001-59;2025-12-31;1;Imóveis para renda em construção;Empreendimento Peninsula - Loja B;Não se aplica;Não se aplica
42.537.540/0001-59;2025-12-31;1;Imóveis para renda em construção;Empreendimento Peninsula - Loja A;Não se aplica;Não se aplica
42.537.540/0001-59;2025-12-31;1;Imóveis para renda em construção;Empreendimento Peninsula - Loja C;Não se aplica;Não se aplica
42.537.540/0001-59;2025-12-31;1;Imóveis para renda em construção;Empreendimento Peninsula - Loja D;Não se aplica;Não se aplica
42.869.892/0001-01;2025-03-31;1;Imóveis para venda em construção;GUARAMOMIS;N/A;N/A
42.869.892/0001-01;2025-06-30;1;Imóveis para venda em construção;GUARAMOMIS;N/A;N/A
42.869.892/0001-01;2025-09-30;1;Imóveis para venda em construção;GUARAMOMIS;N/A;N/A
42.869.892/0001-01;2025-12-31;1;Imóveis para venda em construção;GUARAMOMIS;N/A;N/A
43.617.647/0001-70;2025-03-31;1;Imóveis para renda em construção;não se aplica;não se aplica;não se aplica
43.617.647/0001-70;2025-06-30;1;Imóveis para renda em construção;não se aplica;não se aplica;não se aplica
43.617.647/0001-70;2025-09-30;1;Imóveis para renda em construção;não se aplica;não se aplica;não se aplica
43.617.647/0001-70;2025-12-31;1;Imóveis para renda em construção;não se aplica;não se aplica;não se aplica
43.862.625/0001-75;2025-03-31;1;Imóveis para venda em construção;Basílio 177;Até outubro/23 foram realizados serviços preliminares de demolição e desmontagem interna, por se tratar de um retrofit. Tais serviços não foram contemplados no percentual de evolução física de obra. O início de obras ocorreu em novembro/23, conforme previsto. Devido à compatibilização de determinadas etapas dos projetos executivos, e devido a ajustes no efetivo de mão de obra entre o final de 2024 e início de 2025 (período de festas e férias) foi necessário o replanejamento de alguns serviços, de forma que a evolução física ficou abaixo do previsto. O replanejamento contempla a compensação de tal defasagem de forma que o prazo de entrega da obra será mantido. O Habite-se está previsto para julho-agosto/25, sendo que há serviços gerais previstos para conclusão nos meses subsequentes ao habite-se.;NÃO INCORRERAM CUSTOS SUPERIORES AO PREVISTO.A evolução física não inclui a demolição. Porém, por uma questão de planejamento e acompanhamento de fluxo de caixa, a evoluçõo dos custos acima indicada inclui os custos de demolição.
43.862.625/0001-75;2025-06-30;1;Imóveis para venda em construção;Basílio 177;Até outubro/23 foram realizados serviços preliminares de demolição e desmontagem interna, por se tratar de um retrofit. Tais serviços não foram contemplados no percentual de evolução física de obra. O início de obras ocorreu em novembro/23, conforme previsto. Devido à compatibilização de determinadas etapas dos projetos executivos, e devido a ajustes no efetivo de mão de obra entre o final de 2024 e início de 2025 (período de festas e férias) foi necessário o replanejamento de alguns serviços, de forma que a evolução física ficou abaixo do previsto. O replanejamento contempla a compensação de tal defasagem de forma que o prazo de entrega da obra será mantido. O Habite-se está previsto para agosto-setembro/25, sendo que há serviços gerais previstos para conclusão nos meses subsequentes ao habite-se.;Não incorreram custos superiores ao previsto. A evolução fisica não inclui a demolição. Porém, por uma questão de planejamento e acompanhamento de fluxo de caixa, a evolução dos custos acima indicada inclui os custos de demolição
43.862.625/0001-75;2025-09-30;1;Imóveis para venda em construção;Basílio 177;Até outubro/23 foram realizados serviços preliminares de demolição e desmontagem interna, por se tratar de um retrofit. Tais serviços não foram contemplados no percentual de evolução física de obra. O início de obras ocorreu em novembro/23, conforme previsto. Devido à compatibilização de determinadas etapas dos projetos executivos, e devido a ajustes no efetivo de mão de obra entre o final de 2024 e início de 2025 (período de festas e férias) foi necessário o replanejamento de alguns serviços, de forma que a evolução física ficou abaixo do previsto. O replanejamento contempla a compensação de tal defasagem de forma que o prazo do habite-se ficou mantido. O Habite-se foi emitido em agosto-2025.Estão em fase de finalização as obras das áreas comuns e serviços de acabamento.;Não incorreram custos superiores ao previsto.
43.862.625/0001-75;2025-12-31;1;Imóveis para venda em construção;Basílio 177;Até outubro/23 foram realizados serviços preliminares de demolição e desmontagem interna, por se tratar de um retrofit. Tais serviços não foram contemplados no percentual de evolução física de obra. O início de obras ocorreu em novembro/23, conforme previsto. Devido à compatibilização de determinadas etapas dos projetos executivos, e devido a ajustes no efetivo de mão de obra entre o final de 2024 e início de 2025 (período de festas e férias) foi necessário o replanejamento de alguns serviços, de forma que a evolução física ficou abaixo do previsto. O replanejamento contempla a compensação de tal defasagem de forma que o prazo do habite-se ficou mantido. O Habite-se foi emitido em agosto-2025.Estão em fase de finalização de serviços relacionados às áreas comuns e serviços de acabamento.As vistorias para entrega das unidades e os processos de repasse junto ao agente financeiro estão em andamento.;O valor previsto para conclusão da obra até novembro/2025 era de R$ 87.825.696,61.A atualização é decorrente de ajuste inflacionário e de serviços adicionais que se fizeram necessários.
44.674.528/0001-11;2025-12-31;1;Imóveis para renda em construção;Não possui informação apresentada;Não possui informação apresentada;Não possui informação apresentada
45.188.099/0001-35;2025-12-31;1;Imóveis para venda em construção;Não aplicável;Não aplicável;Não aplicável
46.157.348/0001-98;2025-03-31;1;Imóveis para renda em construção;YOUR OSCAR FREIRE;n/a;n/a
46.157.348/0001-98;2025-03-31;1;Imóveis para renda em construção;PATTEO KLABIN;n/a;n/a
46.157.348/0001-98;2025-03-31;1;Imóveis para renda em construção;HELBOR VILA OLIMPIA HOME & STY;n/a;n/a
46.157.348/0001-98;2025-06-30;1;Imóveis para renda em construção;YOUR OSCAR FREIRE;n/a;n/a
46.157.348/0001-98;2025-06-30;1;Imóveis para renda em construção;HELBOR VILA OLIMPIA HOME & STY;n/a;n/a
46.157.348/0001-98;2025-06-30;1;Imóveis para renda em construção;PATTEO KLABIN;n/a;n/a
46.157.348/0001-98;2025-09-30;2;Imóveis para renda em construção;PATTEO KLABIN;n/a;n/a
46.157.348/0001-98;2025-09-30;2;Imóveis para renda em construção;HELBOR VILA OLIMPIA HOME & STY;n/a;n/a
46.157.348/0001-98;2025-09-30;2;Imóveis para renda em construção;YOUR OSCAR FREIRE;n/a;n/a
46.157.348/0001-98;2025-12-31;2;Imóveis para renda em construção;YOUR OSCAR FREIRE;n/a;n/a
46.157.348/0001-98;2025-12-31;2;Imóveis para renda em construção;PATTEO KLABIN;n/a;n/a
47.136.369/0001-90;2025-03-31;1;Imóveis para venda em construção;Basílio, 177;Até outubro/2023 foram realizados serviços preliminares de demolição e desmontagem interna, por se tratar de um retrofit. Tais serviços não foram contemplados no percentual de evolução física de obra. O início de obras ocorreu em novembro/2023, conforme previsto. Devido à compatibilização de determinadas etapas dos projetos executivos, foi necessário o replanejamento de alguns serviços, de forma que a evolução física ficou abaixo do previsto. O replanejamento contempla a compensação de tal defasagem nos meses subsequentes. O prazo de entrega da obra será mantido.;Não incorreram custos superiores ao previsto. A evolução fisica não inclui a demolição. Porém, por uma questão de planejamento e acompanhamento de fluxo de caixa, a evolução dos custos acima indicada inclui os custos de demolição
