CNPJ_Fundo_Classe;Data_Referencia;Versao;Nome_Imovel;Endereco;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Imovel_Total_Investido;Categoria
28.548.288/0001-52;2025-12-31;2;SÃO JOÃO DO MERITI - CEF;Av. Getúlio de Moura, 60;602.23;1;Direito de propriedade;0;Renda
28.548.288/0001-52;2025-12-31;2;SHOPPING BARRA - CEF;R. Augusto Frederico Schmith, 139;829;1;Direito de propriedade;0;Renda
28.548.288/0001-52;2025-12-31;2;SHOPPING BARREIRO;Av. Afonso Vaz de Melo, 640;59460;1;Direito de propriedade;0;Renda
28.548.288/0001-52;2025-12-31;2;SHOPPING MARANHÃO;Av. Prof. Carlos Cunha, 100;55312.91;1;Direito de propriedade;0;Renda
28.548.288/0001-52;2025-12-31;2;SHOPPING PAMPULHA;Av. Pres. Antônio Carlos, 8100 - Pampulha, Belo Horizonte - MG;23631.65;1;Direito de propriedade;0;Renda
28.548.288/0001-52;2025-12-31;2;STRIP MALL BARRA - RJ;Av. José Silva de Azevedo Neto, 309 - Barra da Tijuca;2333.33;1;Direito de propriedade;0;Renda
28.548.288/0001-52;2025-12-31;2;VILA MADALENA - CEF;R. Fradique Coutinho, 1339;800;;Direito de propriedade;;
28.737.771/0001-85;2025-03-31;1;Assai - Bangu RJ;Avenida Brasil, 33809, Sem Complemento, Bangu, Rio De Janeiro/RJ, Brasil, 21852-002;34520;1;Direito de propriedade;0.04435068612234;Renda
28.737.771/0001-85;2025-06-30;1;CD Mercado Livre;Rod. Anhanguera, 28, Sem Complemento, Cravinhos, Cravinhos/SP, Brasil, 14140-000;38383.26;1;Não possui informação apresentada.;0.07161211075159;Renda
28.757.546/0001-00;2025-03-31;1;Carioca Shopping;Avenida Vicente De Carvalho, 909, Sem Complemento, Vila Da Penha, Rio De Janeiro/RJ, Brasil, 21210-623;0;1;Não possuem características que destoem dos demais;0.01833149785542;Renda
28.757.546/0001-00;2025-03-31;1;Shopping Tijuca;Avenida Maracana, 987, Sem Complemento, Tijuca, Rio De Janeiro/RJ, Brasil, 20511-000;0;1;Não possuem características que destoem dos demais;0.02215252974217;Renda
28.757.546/0001-00;2025-03-31;1;Shopping Patio Higienopolis;Avenida Higienopolis, 618, Sem Complemento, Higienópolis, São Paulo/SP, Brasil, 01238-001;109253.95;1;Não possuem características que destoem dos demais;0.03051060706221;Renda
30.178.506/0001-56;2025-06-30;1;9408_30178;Rua Dr. José de Salles Macuco, 115 - Presidente Prudente, SP;416.3;1;matrícula 9408;0;Venda
30.567.216/0001-02;2025-03-31;1;Ed. Gold Center;Rua Arizona, 1.426;153.25;1;Conjunto 91, localizado no 9º andar, com área privativa de 153,25m², objeto da Matrícula 126.388 do 15º Registro de Imóveis. Incluidas 4 vagas indeterminadas de garagem, objeto das matrículas: 126.404, 126.405, 126.406 e 126.407  do 15º registro de imóveis.;0.00621260104599889;Renda
30.567.216/0001-02;2025-03-31;1;Ed. Gold Center;Rua Arizona, 1.426;153.25;1;Conjunto 92, localizado no 9º andar, com área privativa de 153,25m², objeto da Matrícula 126.389 do 15º Registro de Imóveis. Incluidas 4 vagas indeterminadas de garagem, objeto das matrículas: 126.408, 126.409, 126.410 e 126.411  do 15º registro de imóveis.;0.00621260104599889;Renda
30.567.216/0001-02;2025-03-31;1;Ed. Gold Center;Rua Arizona, 1.426;152.92;1;Conjunto 101, localizado no 10º andar, com área privativa de 152,92m², objeto da Matrícula 126.390 do 15º Registro de Imóveis. Incluidas 4 vagas indeterminadas de garagem, objeto das matrículas: 126.412, 126.413, 126.414 e 126.415  do 15º registro de imóveis.;0.00638155327591598;Renda
30.567.216/0001-02;2025-03-31;1;Ed. Gold Center;Rua Arizona, 1.426;158.49;1;Conjunto 102, localizado no 10º andar, com área privativa de 158,492m², objeto da Matrícula 126.391 do 15º Registro de Imóveis. Incluidas 4 vagas indeterminadas de garagem, objeto das matrículas: 126.416, 126.417, 126.418 e 126.419  do 15º registro de imóveis.;0.00661399671354836;Renda
30.567.216/0001-02;2025-03-31;1;Ed. Palladio;Rua Fidêncio Ramos, 223;110.89;1;Conjunto 114, localizado no 11º andar, com área privativa de 110,89m², incluidas 3 vagas indeterminadas de garagem, objetos da matrícula: 150.678  do 4º registro de imóveis.;0.00543699466983347;Renda
30.567.216/0001-02;2025-03-31;1;Ed. Ronaldo Sampaio Ferreira;Praça João Duran Alonso, 34;380.785;1;Conjunto 41, localizado no 4º andar ou 9º pavimento, com área privativa de 380,785m². Incluidas 15 vagas indeterminadas de garagem (cuja área comum de garagem é 126,00m²). Objetos da matrícula: 194.673  do 15º registro de imóveis.;0.0186150178379619;Renda
30.567.216/0001-02;2025-03-31;1;Ed. Arandu;Rua Arizona, 1366;253.65;1;Escritório 112, localizado no 11º andar, com área privativa de 253,65m². Incluidas 5 vagas indeterminadas de garagem (cuja área comum de garagem é 91,75m²). Objetos da matrícula: 120.969  do 15º registro de imóveis.;0.00846811921128442;Renda
30.567.216/0001-02;2025-03-31;1;Ed. Brasilinterpart;Avenida das Nações Unidas, 11.633;266.34;1;Conjunto 111, localizado no 11º andar ou 15º pavimento, com área útil de 266,34m², incluidas 5 vagas indeterminadas de garagem, objetos da matrícula 120.649 do 15º registro de imóveis.;0.00984446580488691;Renda
30.567.216/0001-02;2025-03-31;1;Ed. Brasilinterpart;Avenida das Nações Unidas, 11.633;177.95;1;Conjunto 112, localizado no 11º andar ou 15º pavimento, com área útil de 177,95m², incluidas 3 vagas indeterminadas de garagem, objetos da matrícula 120.650 do 15º registro de imóveis.;0.00678956635639945;Renda
30.567.216/0001-02;2025-03-31;1;Ed. Luxor Center;Rua Arizona, 1.349;141;1;Escritório 10,  tipo "B"  localizado no 10º pavimento, com área privativa de 141m², incluidas 3 vagas indeterminadas de garagem, objetos da matrícula 149.037 do 15º registro de imóveis.;0.0058841159560659;Renda
30.567.216/0001-02;2025-03-31;1;Ed. Brasílio Machado;Rua Dr. Cardoso de Mello, 1855;384.81;1;Conjunto 11, localizado no 1º andar, com área privativa de 384,81m², objeto da matrícula: 52.069 do 4º registro de imóveis. Incluidas 7 vagas indeterminadas de garagem, objetos de matrículas distintas do 4º registro de imóveis.;0.00627472260973118;Renda
30.567.216/0001-02;2025-03-31;1;Ed. Brasílio Machado;Rua Dr. Cardoso de Mello, 1855;384.81;1;Conjunto 12, localizado no 1º andar, com área privativa de 384,81m², objeto da matrícula: 52.070 do 4º registro de imóveis. Incluidas 7 vagas indeterminadas de garagem, objetos de matrículas distintas do 4º registro de imóveis.;0.00627472260973118;Renda
30.567.216/0001-02;2025-03-31;1;Ed. Brasílio Machado;Rua Dr. Cardoso de Mello, 1855;384.81;1;Conjunto 51, localizado no 5º andar, com área privativa de 384,81m², objeto da matrícula: 52.077 do 4º registro de imóveis. Incluidas 7 vagas indeterminadas de garagem, objetos de matrículas distintas do 4º registro de imóveis.;0.00586401551163703;Renda
30.567.216/0001-02;2025-03-31;1;Ed. Brasílio Machado;Rua Dr. Cardoso de Mello, 1855;384.81;1;Conjunto 52, localizado no 5º andar, com área privativa de 384,81m², objeto da matrícula: 52.078 do 4º registro de imóveis. Incluidas 7 vagas indeterminadas de garagem, objetos de matrículas distintas do 4º registro de imóveis.;0.00586401551163703;Renda
30.567.216/0001-02;2025-03-31;1;Ed. Brasílio Machado;Rua Dr. Cardoso de Mello, 1855;384.81;1;Conjunto 61, localizado no 6º andar, com área privativa de 384,81m², objeto da matrícula: 52.079 do 4º registro de imóveis. Incluidas 7 vagas indeterminadas de garagem, objetos de matrículas distintas do 4º registro de imóveis.;0.00586401551163703;Renda
30.567.216/0001-02;2025-03-31;1;Ed. Brasílio Machado;Rua Dr. Cardoso de Mello, 1855;384.81;1;Conjunto 62, localizado no 6º andar, com área privativa de 384,81m², objeto da matrícula: 52.080 do 4º registro de imóveis. Incluidas 7 vagas indeterminadas de garagem, objetos de matrículas distintas do 4º registro de imóveis.;0.00586401551163703;Renda
30.567.216/0001-02;2025-03-31;1;Ed. Brasílio Machado;Rua Dr. Cardoso de Mello, 1855;384.81;1;Conjunto 91, localizado no 9º andar, com área privativa de 384,81m², objeto da matrícula: 52.085 do 4º registro de imóveis. Incluidas 7 vagas indeterminadas de garagem, objetos de matrículas distintas do 4º registro de imóveis.;0.00586401551163703;Renda
30.567.216/0001-02;2025-03-31;1;Ed. Brasílio Machado;Rua Dr. Cardoso de Mello, 1855;384.81;1;Conjunto 101, localizado no 10º andar, com área privativa de 384,81m², objeto da matrícula: 52.087 do 4º registro de imóveis. Incluidas 7 vagas indeterminadas de garagem, objetos de matrículas distintas do 4º registro de imóveis.;0.00586401551163703;Renda
30.567.216/0001-02;2025-03-31;1;Ed. Brasílio Machado;Rua Dr. Cardoso de Mello, 1855;384.81;1;Conjunto 102, localizado no 10º andar, com área privativa de 384,81m², objeto da matrícula: 52.088 do 4º registro de imóveis. Incluidas 7 vagas indeterminadas de garagem, objetos de matrículas distintas do 4º registro de imóveis.;0.00586401551163703;Renda
30.567.216/0001-02;2025-03-31;1;Ed. Brasílio Machado;Rua Dr. Cardoso de Mello, 1855;384.81;1;Conjunto 111, localizado no 11º andar, com área privativa de 384,81m², objeto da matrícula: 52.089 do 4º registro de imóveis. Incluidas 7 vagas indeterminadas de garagem, objetos de matrículas distintas do 4º registro de imóveis.;0.00586401551163703;Renda
30.567.216/0001-02;2025-03-31;1;Ed. Brasílio Machado;Rua Dr. Cardoso de Mello, 1855;384.81;1;Conjunto 112, localizado no 11º andar, com área privativa de 384,81m², objeto da matrícula: 52.090 do 4º registro de imóveis. Incluidas 7 vagas indeterminadas de garagem, objetos de matrículas distintas do 4º registro de imóveis.;0.00586401551163703;Renda
30.567.216/0001-02;2025-03-31;1;Ed. Brasílio Machado;Rua Dr. Cardoso de Mello, 1855;384.81;1;Conjunto 141, localizado no 14º andar, com área privativa de 384,81m², objeto da matrícula: 52.095 do 4º registro de imóveis. Incluidas 7 vagas indeterminadas de garagem, objetos de matrículas distintas do 4º registro de imóveis.;0.00586401551163703;Renda
30.567.216/0001-02;2025-03-31;1;Ed. Brasílio Machado;Rua Dr. Cardoso de Mello, 1855;384.81;1;Conjunto 142, localizado no 14º andar, com área privativa de 384,81m², objeto da matrícula: 52.096 do 4º registro de imóveis. Incluidas 7 vagas indeterminadas de garagem, objetos de matrículas distintas do 4º registro de imóveis.;0.00586401551163703;Renda
30.567.216/0001-02;2025-03-31;1;Ed. Brasílio Machado;Rua Dr. Cardoso de Mello, 1855;384.81;1;Conjunto 151, localizado no 15º andar, com área privativa de 384,81m², objeto da matrícula: 52.097 do 4º registro de imóveis. Incluidas 7 vagas indeterminadas de garagem, objetos de matrículas distintas do 4º registro de imóveis.;0.00586401551163703;Renda
30.567.216/0001-02;2025-03-31;1;Ed. Brasílio Machado;Rua Dr. Cardoso de Mello, 1855;384.81;1;Conjunto 152, localizado no 15º andar, com área privativa de 384,81m², objeto da matrícula: 52.098 do 4º registro de imóveis. Incluidas 7 vagas indeterminadas de garagem, objetos de matrículas distintas do 4º registro de imóveis.;0.00586401551163703;Renda
30.567.216/0001-02;2025-03-31;1;Ed. Gaudi;Rua Princesa Isabel, 86 e 94;53.323;1;Conjunto 121, localizado no 12º andar, com área privativa de 53,323m², incluidas 2 vagas indeterminadas de garagem, objetos da matrícula: 179.801 do 15º registro de imóveis.;0.00180815391444961;Renda
30.567.216/0001-02;2025-03-31;1;Ed. Gaudi;Rua Princesa Isabel, 86 e 94;53.323;1;Conjunto 122, localizado no 12º andar, com área privativa de 53,323m², incluidas 2 vagas indeterminadas de garagem, objetos da matrícula: 179.802 do 15º registro de imóveis.;0.00180815391444961;Renda
30.567.216/0001-02;2025-03-31;1;Ed. Gaudi;Rua Princesa Isabel, 86 e 94;53.323;1;Conjunto 123, localizado no 12º andar, com área privativa de 53,323m², incluidas 2 vagas indeterminadas de garagem, objetos da matrícula: 179.803 do 15º registro de imóveis.;0.00180815391444961;Renda
30.567.216/0001-02;2025-03-31;1;Ed. Gaudi;Rua Princesa Isabel, 86 e 94;53.323;1;Conjunto 124, localizado no 12º andar, com área privativa de 53,323m², incluidas 2 vagas indeterminadas de garagem, objetos da matrícula: 179.804 do 15º registro de imóveis.;0.00180815391444961;Renda
30.567.216/0001-02;2025-03-31;1;Ed. Gaudi;Rua Princesa Isabel, 86 e 94;53.323;1;Conjunto 125, localizado no 12º andar, com área privativa de 53,323m², incluidas 2 vagas indeterminadas de garagem, objetos da matrícula: 179.805 do 15º registro de imóveis.;0.00180815391444961;Renda
30.567.216/0001-02;2025-06-30;2;Ed. Brasílio Machado;Rua Dr. Cardoso de Mello, 1853;384.81;1;Cj 21,  2º andar. Incluidas 7 vagas indeterminadas de garagem.;0.0057;Renda
30.567.216/0001-02;2025-06-30;2;Ed. Brasílio Machado;Rua Dr. Cardoso de Mello, 1854;384.81;1;Cj 22, 2º andar.Incluidas 7 vagas indeterminadas de garagem.;0.0057;Renda
30.567.216/0001-02;2025-06-30;2;Ed. Brasílio Machado;Rua Dr. Cardoso de Mello, 1854;270;1;Lj 02, pav térreo. Incluidas 5 vagas  de garagem.;0.005289;Renda
30.567.216/0001-02;2025-06-30;2;Ed. Brasílio Machado;Rua Dr. Cardoso de Mello, 1855;206.8;1;Conjunto 31A,  3º andar. Incluidas 2 vagas.;0.005494;Renda
30.567.216/0001-02;2025-06-30;2;Ed. Brasílio Machado;Rua Dr. Cardoso de Mello, 1855;227;1;Cj 32A, 3º andar. Incluidas 2 vagas indeterminadas de garagem.;0.00603;Renda
30.567.216/0001-02;2025-06-30;2;Ed. Brasílio Machado;Rua Dr. Cardoso de Mello, 1855;384.81;1;Cj 82, 8º andar. Incluidas 8 vagas indeterminadas de garagem;0.005318;Renda
30.567.216/0001-02;2025-09-30;1;Ed. Brasílio Machado;Rua Dr. Cardoso de Mello, 1853;178.01;1;Cj 31-B, subdivisão do cj 31, no 3º andar. Matrícula nº 52073 do 4° RGI. Adquirido com 3 vagas de garagem indeterminadas, matrículas nº  52.197 a 52.199, com área construída de 23,35m² cada.;0.00511;Renda
30.567.216/0001-02;2025-09-30;1;Ed. Brasílio Machado;Rua Dr. Cardoso de Mello, 1854;186.75;1;Cj 32-B, subdivisão do cj 32, localizado no 3º andar. Matrícula nº 52074 do 4° RGI.Adquirido com uma vaga de garagem, indeterminada matrícula nº 52.200, com área de 23,35m².;0.005109;Renda
30.567.216/0001-02;2025-12-31;1;Edifício HD 873 - CJ. 1706 A 1709;Rua Henri Dunant, 873;194.3;4;Cjs 1706, 1707, 1708 e 1709, localizados no 17º pavimento. Matrículas nº 442.068, 442.069, 442.070 e 442.071 respectivamente, do 11° RGI. Cada conjunto possui 2 vagas de garagem indeterminadas citadas nas respectivas matrículas.;0.008261;Renda
30.567.216/0001-02;2025-12-31;1;Edifício  Led Corporate - CJ. 1801 E 1804;Rua Robert Bush, 45,67 e 235;1965.07;2;Cjs 1801 e 1804 localizados no 14º pavimento. Matrículas nº 280.603 e 280.606 respectivamente, do 15° RGI. A área indicada inclui 889,70m² de terraço.Cada conjunto tem direito ao uso de 20 vagas de garagem  indeterminadas citadas nas matrículas.;0.056794;Renda
30.567.216/0001-02;2025-12-31;1;Edifício Monterey - CJ. 151 A 155;Rua Álvaro Rodrigues, 182;341.8;5;Cjs 151, 152, 153, 154 e 155 localizado no 15º andar. Matrículas nº 153.777, 153.778, 153.779, 153.780, 153.781 respectivamente do 15° RGI. A área indicda inclui 100m² de mezanino. Cada conjunto tem direito ao uso de uma vaga de garagem indeterminada citada na respectiva matrícula.;0.010326;Renda
30.871.698/0001-81;2025-09-30;1;BARRA PRIVATE - 281137;Avenida Armando Lombardi, 400 Rio de Janeiro - RJ;3909.58;1;UNIDADE - 104;0;Renda
30.871.716/0001-25;2025-03-31;1;Op Art Ibirapuera;Rua Agostinho Rodrigues Filho, 550, Sem Complemento, Vila Clementino, São Paulo/SP, Brasil, 04026-040;1856.29;18;Direito de propriedade;0;Renda
30.871.716/0001-25;2025-06-30;1;Predio Barao de Lucena;Rua Barao De Lucena, 57, Sem Complemento, Botafogo, Rio De Janeiro/RJ, Brasil, 22260-020;480;1;Direito de propriedade;0.05790607700963;Renda
31.161.410/0001-48;2025-03-31;1;Vista Park;R. Dra. Neyde Apparecida Sollitto, 252/306 - Vila Clementino;115.99;1;RES-1003/10ºPAV;0.06148;Venda
31.161.410/0001-48;2025-03-31;1;Vista Park;R. Dra. Neyde Apparecida Sollitto, 252/306 - Vila Clementino;88.32;1;RES-1101/11ºPAV;0.046814;Venda
31.161.410/0001-48;2025-03-31;1;Vista Park;R. Dra. Neyde Apparecida Sollitto, 252/306 - Vila Clementino;73.48;1;RES-1202/12ºPAV;0.038948;Venda
31.161.410/0001-48;2025-03-31;1;Vista Park;R. Dra. Neyde Apparecida Sollitto, 252/306 - Vila Clementino;88.32;1;RES-1301/13ºPAV;0.046814;Venda
31.161.410/0001-48;2025-03-31;1;Vista Park;R. Dra. Neyde Apparecida Sollitto, 252/306 - Vila Clementino;115.99;1;RES-1403/14ºPAV;0.06148;Venda
31.161.410/0001-48;2025-03-31;1;Vista Park;R. Dra. Neyde Apparecida Sollitto, 252/306 - Vila Clementino;73.48;1;RES-1502/15ºPAV;0.038948;Venda
31.161.410/0001-48;2025-03-31;1;Vista Park;R. Dra. Neyde Apparecida Sollitto, 252/306 - Vila Clementino;73.48;1;RES-702/7ºPAV;0.038948;Venda
31.161.410/0001-48;2025-03-31;1;Vista Park;R. Dra. Neyde Apparecida Sollitto, 252/306 - Vila Clementino;73.48;1;RES-802/8ºPAV;0.038948;Venda
31.161.410/0001-48;2025-03-31;1;Vista Park;R. Dra. Neyde Apparecida Sollitto, 252/306 - Vila Clementino;73.48;1;RES-902/9ºPAV;0.038948;Venda
31.161.410/0001-48;2025-03-31;1;Vista Park;R. Dra. Neyde Apparecida Sollitto, 252/306 - Vila Clementino;36.48;1;STUDIO-305/3ºPAV;0.019336;Venda
31.161.410/0001-48;2025-03-31;1;Vista Park;R. Dra. Neyde Apparecida Sollitto, 252/306 - Vila Clementino;36.48;1;STUDIO-405/4ºPAV;0.019336;Venda
32.388.168/0001-02;2025-06-30;1;MT191522;RUA DOS ACORES 145;750;1;matricula 191.522;0.5358;Venda
32.892.018/0001-31;2025-09-30;1;SUPER SHOPPING OSASCO;Av. dos Autonomistas, 1828 - Industrial Autonomistas, Osasco - SP, 06020-010;17531.92;135;-;0.0413653593491192;Renda
33.842.871/0001-01;2025-06-30;1;ANX. PAROQ. SALÃO 02;Largo da Vitória, 162 - Vitória, Salvador - BA;498.07;1;ANEXOS PAROQUIAIS - SALÃO 02;0;Renda
34.508.923/0001-70;2025-09-30;1;EVO_APTO 901;Alameda Xingu, 512, Apto 901, Alphaville - Barueri - SP, 6455030;531.13;1;Matrícula 174697;0.115006;Venda
34.508.923/0001-70;2025-09-30;1;EVO_APTO 904;Alameda Xingu, 512, Apto 904, Alphaville - Barueri - SP, 6455030;1339.58;1;Matrícula 174700;0.06153;Venda
34.508.923/0001-70;2025-09-30;1;PQCID_APTO33;Avenida das Naçoes Unidas, 14401, Chácara Santo Antonio, São Paulo - SP, 4730090;1124.46;1;Matrícula 467710;0.218291;Venda
34.691.520/0001-00;2025-06-30;1;Assai Ipatinga;Avenida Pedro Linhares Gomes, 5765, Sem Complemento, Industrial, Ipatinga/MG, Brasil, 35160-291;5500;1;Direito de Propriedade;0.10968607157406;Renda
34.691.520/0001-00;2025-12-31;1;Lojas Belo Horizonte;Rua Dos Carijos, 352, Sem Complemento, Centro, Belo Horizonte/MG, Brasil, 30120-064;7211.75;2;Não possui;0.06552825803186;Renda
34.691.520/0001-00;2025-12-31;1;Loja Diadema;Avenida Presidente Kennedy, 09, Sem Complemento, Centro, Diadema/SP, Brasil, 09913-000;858;1;Não possui;0.0196424240424;Renda
34.691.520/0001-00;2025-12-31;1;Lojas Santo Amaro;Avenida Adolfo Pinheiro, 76, Sem Complemento, Santo Amaro, São Paulo/SP, Brasil, 04733-000;1792.85;3;Não possui;0.04171181912937;Renda
34.691.520/0001-00;2025-12-31;1;Loja Florianopolis;Praca Quinze De Novembro, 111, Sem Complemento, Centro, Florianópolis/SC, Brasil, 88010-400;399.32;1;Não possui;0.00721481198195;Renda
34.691.520/0001-00;2025-12-31;1;Loja Rio Branco;Avenida Getulio Vargas, 258, Sem Complemento, Bosque, Rio Branco/AC, Brasil, 69900-589;2730.64;1;Não possui;0.00684431831943;Renda
36.258.924/0001-30;2025-09-30;1;IMOVEL LBV 4;URBANO LBV 4;45000000;1;MATRICULA - Nº 82.480;0.24;Renda
36.258.924/0001-30;2025-12-31;1;IMOVEL LBV 4;URBANO LBV 4;45000000;1;MATRICULA - Nº 82.480;0.24;Renda
36.420.742/0001-13;2025-12-31;1;Thera  Corporate;Av. Engenheiro Luís Carlos Berrini, 105 - Cidade Monções - São Paulo/SP;21047.68;15;Imóvel urbano comercial, acabado e para renda, multiuso, composto por 4 níveis de subsolos, 12 elevadores e 15 pavimentps a partir de 1.032m². Registrado no 15º Oficial de Registro de Imóveis;0.444040854969565;Renda
36.445.587/0001-90;2025-12-31;1;FACAMP;Rua Candido Benício, 1671, Jacarepaguá, Rio de Janeiro - RJ;402;1;Direito de propriedade.;1;Renda
36.885.948/0001-19;2025-03-31;1;IMÓVEL IGUATEMI;Rua Viradouro nº 120, Jd Paulista;387.637;1;imovel;1;Renda
38.293.897/0001-61;2025-03-31;1;Jardim Petrella Brooklin;Rua Pascoal Pais, 494/498, Vila Cordeiro, São Paulo/SP, Brasil, 04581-060;7580.61;1;Direito de Propriedade;0.01435315608519;Venda
39.714.024/0001-48;2025-06-30;1;Ed.Barra Private e  Ed. Neolink;Ed. Barra Private: Av. Armando Lombardi nº 400  - Jacarepaguá - RJEd. Neolink: Av. Ayrton Senna, nº 2500, Jacarepaguá - RJ;5359.91;29;Barra Private, Neolink, Office I, Office II, Stay II;0.190097;Renda
40.886.241/0001-02;2025-12-31;1;Strip Mall P4;Rua Quinze De Novembro, 202, Sem Complemento, Itaoca, Fortaleza/CE, Brasil, 60421-076;9017;28;Direito de propriedade;0.099;Renda
41.325.993/0001-59;2025-06-30;1;MA138599;Rua Ana Vieira de Carvalho - Casa 4;383.08;1;matrícula 138.599 casa 4;1;Venda
41.650.310/0001-39;2025-12-31;1;AVENIDA MAX TEIXEIRA, Nº 3.676;Av. Max Teixeira, 3676;7883.34;;MATRICULA 3.353;0.240910206558983;Renda
41.650.310/0001-39;2025-12-31;1;AVENIDA TANCREDO NEVES;AVENIDA TANCREDO NEVES;6691.98;;MATRICULA 94.352;;Renda
41.650.310/0001-39;2025-12-31;1;AVENIDA AUTAZ MIRIM;Loja nº 11, Avenida Autaz Mirim,Bairro São José Operário. Manaus, Amazonas.;1090.39;;MAT. 10.834;;Renda
41.650.310/0001-39;2025-12-31;1;RUA NOSSA SENHORA DA CONCEIÇÃO;Rua Nossa Senhora da Conceição, 938, Bairro Jorge Teixeira, Manaus, Amazonas.;3502.8;;MATRICULA 12.360;;Renda
41.650.310/0001-39;2025-12-31;1;AVENIDA CORONEL TEIXEIRA,N4081;Avenida Coronel Teixeira, 4081, Bairro de Ponta Negra,Manaus, Amazonas;3296.31;;Matrícula 45793;;Renda
41.650.310/0001-39;2025-12-31;1;AV. FRANCISCO QUEIROZ, N 1025;Avenida Francisco Queiroz, nº 1.025, Colônia Santo Antônio, Manaus, Amazonas.;6184.99;;MAT 50.893;;Renda
41.650.310/0001-39;2025-12-31;1;ESTRADA DA COMPENSA;Loja 21, Avenida Padre Agostinho Caballero Martin, 2462, Bairro Santo Antônio, Manaus,Amazonas;9000;;Matrícula 57.618;;Renda
41.650.310/0001-39;2025-12-31;1;AV. TORQUATO TAPAJÓS, Nº 6584;Loja 27,Avenida Torquato Tapajós, nº 6584, Colônia Terra Nova, Manaus, Amazonas.;5930.18;;Matrícula 96568;;Renda
41.650.310/0001-39;2025-12-31;1;RUA DOS BARÉS, 269;Avenida do Ósmio, 1.500, no bairro da Ressaca, Atibaia, São Paulo.;155.25;;Matrícula 12.843;;Renda
41.650.310/0001-39;2025-12-31;1;AV. TORQUATO TAPAJÓS, Nº 6584;Rua Saldanha Marinho, nº 402, Bairro Centro , Manaus, Amazonas.;0;;Matrícula 16261;;Renda
41.650.365/0001-49;2025-06-30;1;Edifício IBM;Avenida Getúlio Vargas, 291;0;42;matrículas nº 63.972, 63.973, 63.974, 63.975, 63.976, 63.977, 63.978, 63.979, 63.980, 63.981, 63.982, 63.983, 63.984, 63.985, 63.986, 63.987, 63.988, 63.989, 63.990, 63.991, 63.992, 63.993, 63.994, 63.995, 63.996, 63.997, 63.998, 63.999, 64.000, 64.001, 64.002, 64.003, 64.004, 64.005, 64.006, 64.007, 64.008, 64.009, 64.010, 64.011, 64.012, 64.013;1;Renda
